Name,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
"Tim Hill","NYY",4.354840049386809,2.1774200246934043,2,0.4354840049386809,0.11764706,0.05882353,0.05882353,0.22784810126582278,1.1129035681766288,0.25,0.7079646,64.66493502676589,86.65974173131238,86.01335567245228,2.612904029632085,3.614122299150722,-1.001218269518637,3.5216951996529886,2.748326025450275,"Tim Hill",16814,657612
"Matthew Boyd","CHC",11.625000923872067,2.2500001788139485,5.16666667,0.7500000596046495,0.31,0.06,0.25,0.26595744680851063,1.2916667693191186,0.3770491803278688,0.4964539,151.62173091818275,58.84862615846921,63.93712098394001,6.000000476837196,2.3318640112876845,3.668136465549512,2.577001177753974,2.74370254754232,"Matthew Boyd",15440,571510
"Taylor Rashi","ARI",9.818183520608992,2.454545880152248,4,2.454545880152248,0.26666667,0.06666667,0.2,0.21428571428571427,1.0909092800676659,0.2222222222222222,0,241.24250371559205,134.96874548568562,70.74777787275548,9.818183520608992,5.263682631027666,4.554500889581326,2.8524159036314414,2.7432563403583567,"Taylor Rashi",26344,688497
"Dylan Cease","TOR",13.35483870967742,3.774193548387097,3.53846154,0.7258064516129032,0.35658915,0.10077519,0.25581395,0.21397379912663755,1.2096774193548387,0.3333333333333333,0.76056338,75.04548154911026,61.72030491461401,61.02623646409828,3.0483870967741935,2.5657350386342697,0.48265205813992385,2.501124118028149,2.733918892462259,"Dylan Cease",18525,656302
"Trevor Megill","MIL",11.647058823529411,3.176470588235294,3.66666667,0,0.30136986,0.08219178,0.21917808,0.21212121212121213,1.1764705882352942,0.3181818181818182,0.47619048,132.37587431028834,42.89098997513878,79.26138571207395,5.294117647058823,1.7289228944217458,3.5651947526370775,3.1966959059238436,2.733489759139321,"Trevor Megill",17722,656730
"Cam Schlittler","NYY",10.227272727272727,1.7727272727272727,5.76923077,0.2727272727272727,0.29644269,0.0513834,0.24505929,0.18333333333333332,0.8636363636363636,0.25766871165644173,0.81180812,37.12245128031233,42.91253561089348,62.865360598172806,1.5,1.7939852830135463,-0.2939852830135463,2.5762410969445204,2.7310850600743475,"Cam Schlittler",32095,693645
"Yennier Cano","BAL",7.105264584443862,1.4210529168887724,5,0.4736843056295908,0.22727273,0.04545455,0.18181818,0.11290322580645161,0.5263158951439898,0.13043478260869565,0.83333333,35.281109793682205,69.23117771259128,77.05811467208049,1.4210529168887724,2.8187061233203394,-1.397653206431567,3.155928345228853,2.7168041441420847,"Yennier Cano",25911,666974
"Yerry De los Santos","NYY",10.125000603497064,5.062500301748532,2,1.687500100582844,0.28571429,0.14285714,0.14285714,0.2222222222222222,1.312500078231101,0.2727272727272727,1,41.762760179605856,118.93269998841826,67.83651066843942,1.687500100582844,4.956864182651049,-3.269364082068205,2.7792821903105454,2.7044414597265747,"Yerry De los Santos",21420,660787
"Trevor McDonald","SFG",8.338236229642558,1.588235472312868,5.25,0.794117736156434,0.22340426,0.04255319,0.18085106,0.22093023255813954,1.0147059961998879,0.2698412698412698,0.61983471,121.15197041905714,88.38615792620831,71.90761938814616,4.764706416938604,3.4348052869618604,1.3299011299767436,2.899318491478322,2.7033462634857623,"Trevor McDonald",26448,686790
"Kevin Ginkel","ARI",10.451615153937373,2.6129037884843433,4,0.43548396474739054,0.28571429,0.07142857,0.21428571,0.20512820512820512,1.064516358271399,0.2830188679245283,0.67961165,74.90190953773873,58.056189305280505,73.69910769441998,3.048387753231734,2.2592832485917076,0.7891045046400262,2.9717641114588798,2.7004108559809725,"Kevin Ginkel",19876,656464
"Daniel Lynch IV","KCR",10.800002218393635,2.9076929049521323,3.71428571,0.4153847007074475,0.29545455,0.07954545,0.21590909,0.16455696202531644,0.9230771126832167,0.23076923076923078,0.72815534,39.47067135732996,61.8735064095039,81.4564792378423,1.66153880282979,2.5280178032824043,-0.8664790004526144,3.3355746519851412,2.6995059349092103,"Daniel Lynch IV",21537,663738
"Adam Macko","TOR",8.100003089905965,0,3,0,0.23076923,0,0.23076923,0.16666666666666666,0.6000002288819233,0.2222222222222222,1,0,52.455081917707616,93.93731353613596,0,2.181863727569449,-2.181863727569449,3.845340441837834,2.6900622927460742,"Adam Macko",25590,671936
"Nick Pivetta","SDP",13.5,3.375,4,0,0.36363636,0.09090909,0.27272727,0.2,1.125,0.3333333333333333,0.55555556,116.0312572171054,30.317786814000357,75.04748931450868,4.5,1.2068640708923342,3.293135929107666,3.0262910330668094,2.672049320677526,"Nick Pivetta",15454,601713
"Brad Keller","PHI",10.384616603512878,2.492307984843091,4.16666667,1.2461539924215455,0.28409091,0.06818182,0.21590909,0.2222222222222222,1.1076924377080404,0.2830188679245283,0.72115385,91.28791815038154,86.26411775235195,73.38395340373552,3.7384619772646364,3.5434025866040173,0.19505939066061906,2.9590196531790167,2.669868926842424,"Brad Keller",15734,641745
"Aroldis Chapman","BOS",11.716981553742807,3.566037864182593,3.28571429,0,0.33823529,0.10294118,0.23529412,0.13333333333333333,0.8490566343291889,0.21621621621621623,0.9375,11.965278494081703,44.60092527532519,71.65154410545863,0.5094339805975133,1.8365810072095239,-1.3271470266120104,2.9351029861689124,2.5991826776605254,"Aroldis Chapman",10233,547973
"Mason Montgomery","PIT",12.193551012926935,3.4838717179791243,3.5,1.3064518942421717,0.3255814,0.09302326,0.23255814,0.21794871794871795,1.2096776798538627,0.2978723404255319,0.76923077,84.84175351000242,85.14822997503748,64.67121979853009,3.4838717179791243,3.420573821251416,0.06329789672770847,2.6066872457923345,2.5809243044811243,"Mason Montgomery",29770,682254
"Garrett Whitlock","BOS",11.44067833595529,2.74576280062927,4.16666667,0.9152542668764233,0.30864198,0.07407407,0.2345679,0.21333333333333335,1.118644103960073,0.2916666666666667,0.72916667,75.23929330607072,67.54052356072562,66.47072899159089,3.2033899340674816,2.7767793152668596,0.426610618800622,2.7234983573851923,2.5528014488406066,"Garrett Whitlock",20191,676477
"Cristopher Sánchez","PHI",10.700461581917448,1.9907835501241764,5.375,0.37327191564828305,0.29054054,0.05405405,0.23648649,0.24014336917562723,1.1474655184743516,0.3368421052631579,0.82706767,39.49733087919882,47.52284567819292,58.27698280239481,1.6175116344758933,1.9482234381827337,-0.3307118037068404,2.3481120366406003,2.550344595455959,"Cristopher Sanchez",20778,650911
"Colin Holderman","CLE",10.309092696639443,2.454545880152248,4.2,0.4909091760304496,0.3,0.07142857,0.22857143,0.13846153846153847,0.763636496047366,0.18604651162790697,0.79365079,36.468214627150715,57.256523353194474,65.10489562956867,1.4727275280913488,2.3182275748449683,-0.8455000467536196,2.667712413436429,2.539252889891646,"Colin Holderman",22361,670059
"Cody Laweryson","MIN",11.36842333511018,2.842105833777545,4,0,0.30769231,0.07692308,0.23076923,0.13636363636363635,0.7894738427159846,0.21428571428571427,0.42857143,103.53687551746009,59.78581250696969,81.21713489611363,4.263158750666317,2.4502849967195464,1.812873753946771,3.325798898658718,2.5374705651518674,"Cody Laweryson",26429,689520
"Tyron Guerrero","BOS",16.20000617981193,5.400002059937309,3,0,0.375,0.125,0.25,0.2857142857142857,1.8000006866457698,0.5,0.33333333,253.66399171088264,31.066547130255707,51.53834483603379,10.800004119874618,1.2818633842465643,9.518140735628053,2.113601741380757,2.486214743375778,"Tyron Guerrero",11691,594027
"Kyle Backhus","PHI",9.310347276976296,0.9310347276976296,10,1.8620694553952593,0.24390244,0.02439024,0.2195122,0.275,1.2413796369301728,0.32142857142857145,0.65217391,113.67271157778528,97.66652387353011,64.84887113625607,4.655173638488148,4.012898798589964,0.6422748398981843,2.613871250988942,2.4810319044624882,"Kyle Backhus",29615,679775
"Carl Edwards Jr.","NYM",16.500002622604786,6.000000953674468,2.75,1.500000238418617,0.44,0.16,0.28,0.14285714285714285,1.1666668521033687,0.2222222222222222,1,38.5008792835542,89.33427904952642,58.060325163721515,1.500000238418617,3.5818641503652064,-2.0818639119465896,2.3393506638187715,2.4733285183757783,"Carl Edwards Jr.",13607,605218
"Tejay Antone","CIN",8.590909463314986,1.2272727804735695,7,1.2272727804735695,0.24137931,0.03448276,0.20689655,0.18518518518518517,0.8181818536490464,0.21052631578947367,0.35714286,145.1408590753602,88.82572059368076,77.49197848363836,6.136363902367847,3.7636822822665392,2.372681620101308,3.1251432180200553,2.469717399386992,"Tejay Antone",16233,622088
"Justin Slaten","BOS",12.461540746971414,3.1153851867428535,4,2.076923457828569,0.32432432,0.08108108,0.24324324,0.23529411764705882,1.2692310020063478,0.3,0.73170732,97.56305441055336,105.95175100599717,60.28237904423014,4.153846915657138,4.351095072898682,-0.19724815724154343,2.4707420893821386,2.446145705694355,"Justin Slaten",25648,686580
"Riley Martin","CHC",10.80000041198732,2.160000082397464,5,1.080000041198732,0.32258065,0.06451613,0.25806452,0.1724137931034483,0.8400000320434583,0.2222222222222222,0.89285714,54.583820874820795,74.68976251851434,71.89955891385269,2.160000082397464,2.961864066314697,-0.801863983917233,2.8989925356484783,2.4323097502443507,"Riley Martin",29934,702303
"Jonathan Hernández","LAD",4.5,0,1,0,0.16666667,0,0.16666667,0,0,0,1,0,50.22086179168439,68.83286402606458,0,2.081864070892334,-2.081864070892334,2.774979104101658,2.4255185715605005,"Jonathan Hernandez",17464,642546
"Zach Eflin","BAL",17.181821161065738,4.909091760304496,3.5,2.454545880152248,0.41176471,0.11764706,0.29411765,0.26666666666666666,1.6363639201014988,0.42857142857142855,1,60.94009706611089,109.30934958060563,40.33885725896931,2.454545880152248,4.445500670976917,-1.9909547908246688,1.6561711326394624,2.4111816932698127,"Zach Eflin",13774,621107
"Rico Garcia","BAL",10.968751634471362,2.9531254400499822,3.71428571,0.42187506286428317,0.34666667,0.09333333,0.25333333,0.07352941176470588,0.5625000838190443,0.0975609756097561,0.94339623,20.948157855681547,54.927544143802066,65.12201313983483,0.8437501257285663,2.2381139451637684,-1.3943638194352022,2.668411559097095,2.3890159872245786,"Rico Garcia",20023,670329
"Brandyn Garcia","ARI",8.217393007981883,2.347826573709109,3.5,0,0.24137931,0.06896552,0.17241379,0.19230769230769232,0.9130436675535425,0.2631578947368421,0.875,28.84421337932242,62.41859886344956,78.17937352635236,1.1739132868545545,2.4296900226398037,-1.2557767357852492,3.1529406420203028,2.380409434571467,"Brandyn Garcia",33568,805299
"Kyle Hurt","LAD",10.8,2.4,4.5,0,0.31578947,0.07017544,0.24561404,0.17307692307692307,0.8666666666666667,0.2647058823529412,0.92857143,14.965343336080261,40.611065314761,66.93997066235691,0.6,1.6818640708923343,-1.0818640708923342,2.698432786266009,2.3689556204725135,"Kyle Hurt",27514,669165
"Chris Devenski","PIT",11.57143487736014,0,3,3.857144959120047,0.25,0,0.25,0.4166666666666667,2.1428583106222483,0.5,0.83333333,187.86394469417272,151.23072076996215,56.9074767637845,7.714289918240094,6.081865705763482,1.6324242124766117,2.2927308691014145,2.357928285652195,"Chris Devenski",12763,606965
"Grant Taylor","CHW",13.324677635112204,3.15584470305289,4.22222222,0.35064941145032114,0.35185185,0.08333333,0.26851852,0.2222222222222222,1.2077924172177728,0.35,0.70945946,59.90896798918685,39.77747246984047,58.91711037251902,2.454545880152248,1.6792664250910496,0.7752794550611983,2.4149792095808174,2.2989068048433663,"Grant Taylor",33927,691799
"Brock Stewart","LAD",13.5,4.5,3,0,0.42857143,0.14285714,0.28571429,0,0.5,0,1,0,38.20861619553014,56.46849812820488,0,1.5818640708923342,-1.5818640708923342,2.274979104101658,2.2971557433738594,"Brock Stewart",16727,592779
"Ty Madden","DET",9.52941203199869,1.5882353386664485,6,0.7941176693332243,0.27906977,0.04651163,0.23255814,0.17073170731707318,0.7941176693332243,0.21428571428571427,0.78947368,58.15064894172015,64.38844503241033,60.31670514253871,2.3823530079996726,2.640687587929432,-0.2583345799297594,2.472144100673901,2.27942944167514,"Ty Madden",30140,680744
"Erik Sabrowski","CLE",16.714290268568384,5.571430089522795,3,0.4285715453479073,0.46987952,0.15662651,0.31325301,0.1,0.9523812118842384,0.2,0.86021505,42.449777846123624,45.494632294883864,62.09900556521324,1.7142861813916292,1.8437684954428242,-0.12948231405119492,2.5449401783242296,2.19880383215904,"Erik Sabrowski",24978,681870
"Jacob Misiorowski","MIL",13.894736842105264,2.8421052631578947,4.88888889,0.631578947368421,0.39285714,0.08035714,0.3125,0.15920398009950248,0.8771929824561403,0.25688073394495414,0.82995951,47.37662870052424,52.4698744793009,54.65847462622937,1.894736842105263,2.11695179019058,-0.22221494808531683,2.2017839432285546,2.1940128916586996,"Jacob Misiorowski",31623,694819
"Andrew Alvarez","WSN",11.368421623251143,2.131579054359589,5.33333333,0.7105263514531964,0.32653061,0.06122449,0.26530612,0.21739130434782608,1.0263158409879505,0.3103448275862069,0.77586207,70.53943465385086,56.6920450970408,58.58249842140576,2.8421054058127857,2.2923903470554494,0.5497150587573363,2.3604667186976815,2.1754043911984438,"Andrew Alvarez",29914,674841
"Dylan Dodd","ATL",10.125,1.125,9,0,0.3,0.03333333,0.26666667,0.1724137931034483,0.75,0.25,0.83333333,27.78451220491383,30.65065754528009,60.050115524670986,1.125,1.2068640708923342,-0.08186407089233416,2.419815379008651,2.1659363382936228,"Dylan Dodd",29928,689266
"Raisel Iglesias","ATL",10.914894059968262,1.7234043252581464,6.33333333,0,0.33928571,0.05357143,0.28571429,0.1509433962264151,0.7021276880681337,0.23529411764705882,1,0,31.25429043187272,67.84441250693837,0,1.2308001659854362,-1.2308001659854362,2.7350073203768934,2.123539676857949,"Raisel Iglesias",17130,628452
"Tanner Scott","LAD",10.384616603512878,1.2461539924215455,8.33333333,0.8307693282810303,0.32467532,0.03896104,0.28571429,0.13513513513513514,0.6000000704251885,0.1702127659574468,0.98039216,31.08187057702598,57.61301097555317,66.01660167113886,1.2461539924215455,2.3895562973248086,-1.1434023049032631,2.661092861240905,2.1154364025641668,"Tanner Scott",17586,656945
"Dean Kremer","BAL",13.090909090909092,1.6363636363636365,8,3.272727272727273,0.37209302,0.04651163,0.3255814,0.1951219512195122,0.9090909090909091,0.19047619047619047,0.68181818,101.56681083230437,133.94562737569362,54.39989781411073,4.090909090909091,5.445500434528698,-1.3545913436196075,2.2304786888035864,2.065980547594033,"Dean Kremer",19350,665152
"Riley O'Brien","STL",9.986302674476764,1.4794522480706316,6.75,0.3698630620176579,0.2755102,0.04081633,0.23469388,0.2247191011235955,0.9863014987137545,0.3114754098360656,0.6884058,75.04600563794683,63.50497339266046,64.47931664830729,2.958904496141263,2.5065215299759775,0.4523829661652856,2.5989269145384677,2.055878676642477,"Riley O'Brien",20348,676617
"Dylan Lee","ATL",10.726028798512079,1.1095891860529739,9.66666667,0,0.32954545,0.03409091,0.29545455,0.1411764705882353,0.6164384366960965,0.21428571428571427,0.73333333,27.40390602873711,27.15287676908228,64.66191741770633,1.1095891860529739,1.0681651776850853,0.04142400836788851,2.606311068764713,2.0391847890617933,"Dylan Lee",19996,669276
