Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA,ERA,xERA,FIP,xFIP,fWAR,NameASCII,PlayerId,MLBAMID,K/BB,K%,BB%,K-BB%,AVG,WHIP,ERA-,FIP-,xFIP-,E-F,SIERA,QS,CG,ShO,HLD,BS,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,Chase%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Whiff%,Zone%,Pace,Year,bWAR,EV,Barrel%,HardHit%
Mark Mulder,STL,0,3,0,3,3,11.0,2.4545454545454546,5.7272727272727275,3.272727272727273,0.4090909090909091,0.53278689,0.340425531,0.181818181,88.82369290865384,12.272727272727272,,9.603241504322398,7.384914003718984,-0.4133399426937103,Mark Mulder,932,150426,0.42857143,0.05084746,0.11864407,-0.06779661,0.4313725490196078,2.636363636363636,284.26716542324033,220.2220138828501,165.0633865007772,2.6694857684048756,6.892339186206269,0,0,0,0,0,59,22,17,15,4,7,0,1,0,0,3,-1.013956069946289,-1.8133399486541748,0.7993839979171753,-11.187200546264648,-1.0999889373779297,0.9718661904335022,0.8282181620597839,0.8866666555404663,0.2749333381652832,3,-0.7563940286636353,-0.2869142785159906,0,0,0.29411765,0.73333333,0.52,0.8,0.96969697,0.07692308000000003,0.51428571,,2007,-0.73,,,
Andy Cavazos,STL,0,0,0,17,0,20.0,6.750003218652353,7.200003433229176,2.2500010728841175,0.3333333333333333,0.47368421,0.376811594,0.192307692,92.2001125529661,10.35000493526694,,7.689607262612401,6.070420887859225,-0.4152776896953583,Andy Cavazos,2668,458187,0.9375,0.14423077,0.15384615,-0.00961538,0.313953488372093,2.150001025200379,239.7320904867681,176.05492138839318,135.4352502434975,2.6603976726545406,5.521393432546192,0,0,0,0,0,104,27,27,23,5,16,0,2,2,0,15,-0.2877319753170013,-0.4535439312458038,0.1658119559288025,-12.494999885559082,-1.273902177810669,0.1335551440715789,0.1477526873350143,0.2395764738321304,0.311516672372818,12,-0.6626060605049133,-1.4917997268363157,0,2,0.19090909,0.63636364,0.40191388,0.9047619,0.92063492,0.08333332999999998,0.47368421,,2007,-0.85,,,
Chase Wright,NYY,2,0,0,3,2,10.0,7.2,5.4,4.5,0.25,0.92307692,0.363636363,0.294117647,,7.2,,10.539605140686035,6.17220858335495,-0.4283467628993094,Chase Wright,3593,451657,1.33333333,0.16326531,0.12244898,0.04081633,0.2926829268292683,1.8,159.91273975404906,235.14266278717488,138.27482954337236,-3.339605140686035,5.234299019336676,0,0,0,0,0,49,12,8,8,5,6,0,2,0,0,8,-0.2227999845054,-0.9714859277009964,0.7486859709024429,-2.483100041747093,-0.2315935222432017,0.914896879196167,0.6665199935436249,0.7934666474660238,0.5052666912476221,3,-0.8939706031233072,0.6504459069836142,0,0,,,,,,,,,2007,-0.09,,,
Esteban Loaiza,- - -,2,4,0,7,7,37.1,4.821427750344319,4.821427750344319,2.4107138751721595,0.2300884955752212,0.76744186,0.210084033,0.166666666,86.78202266483517,5.785713300413183,,7.337818728478706,5.871792821000699,-0.452586218714714,Esteban Loaiza,1310,117842,1.0,0.12195122,0.12195122,0.0,0.2517482517482518,1.4999997445515658,133.4919480887065,166.8131159769888,131.30003892332624,-1.5521054280655235,6.164144027666602,3,0,0,0,0,164,36,24,24,10,20,1,1,0,1,20,-0.6428559720516205,-2.979953944683075,2.337098002433777,-5.787599325180054,-0.5710024833679199,0.8378855068999601,0.8461199760437011,0.8771428550992694,0.7781713945525033,7,-0.7817749381065369,0.0145388816791105,0,0,0.24904215,0.59010601,0.42647059,0.83076923,0.86826347,0.14224137999999997,0.52022059,,2007,0.039999999999999925,,,
Fernando Cabrera,- - -,1,2,1,33,0,43.2,9.893129482906152,6.389312791043557,1.8549617780449037,0.3445378151260504,0.65789474,0.3125,0.15,92.13933421947338,7.213740247952403,,5.850292087564048,4.894605629899106,-0.4555147588253021,Fernando Cabrera,2105,425507,1.5483871,0.23188406,0.14975845,0.0821256,0.2840909090909091,1.8549617780449037,161.4521632573083,132.3128677749361,109.97854260947491,1.363448160388355,4.432083679834382,0,0,0,1,0,207,50,36,35,9,31,3,0,2,0,48,-0.1830720715224743,-2.091534048318863,1.908462077379227,-12.696000576019289,-1.2358599305152893,0.5143939075966226,0.5532355176077949,0.6564545468850569,0.4834899958223104,20,-0.3803693354129791,0.0244707354901438,5,5,0.2,0.59375,0.41176471,0.54545455,0.84210526,0.22448979999999996,0.53781513,,2007,-0.67,,,
Jose Mesa,- - -,2,3,1,56,0,50.2,5.151317405486548,4.440790866798748,1.5986847120475494,0.2682926829268293,0.47477745,0.45614035,0.132352941,92.8405127431832,7.105265386877997,,6.002763902249701,5.377187476529051,-0.4583337008953094,Jose Mesa,961,118986,1.16,0.12663755,0.10917031,0.01746725,0.2623762376237624,1.5394741671568994,156.13906933854778,131.83710356081292,120.02554332633974,1.1025014846282968,5.041711439522302,0,0,0,7,0,229,53,48,40,9,25,2,2,3,0,29,-0.6334721595048904,-3.2254480719566345,2.591975897550583,-17.38800048828125,-1.700490951538086,0.714088424658164,0.6769500287140117,0.8114464368138995,1.0286171572549003,35,-0.9888188242912292,0.1017127774341678,6,7,0.31543624,0.66956522,0.46969697,0.65957447,0.94805195,0.16129032,0.43560606,,2007,-1.63,,,
Phil Dumatrait,CIN,0,4,0,6,6,18.0,4.5,6.0,3.0,0.4342105263157895,0.50458716,0.354430379,0.181818181,90.43443777901786,15.0,,8.739605140686034,6.706138265132904,-0.4695509672164917,Phil Dumatrait,8598,430597,0.75,0.08653846,0.11538462,-0.02884615,0.4285714285714285,2.8333333333333335,326.46325665062676,188.67547208567416,149.76405946108383,6.2603948593139656,6.192031851298777,1,0,0,0,0,104,39,30,30,6,12,0,1,0,0,9,-1.5338200330734253,-3.1743860244750977,1.6405659914016724,-17.55970001220703,-1.6897979974746704,1.2316761016845703,1.0033513307571411,0.8700000047683716,1.211133360862732,6,-1.346833348274231,0.1015221573080256,0,0,0.2375,0.66459627,0.4517134,0.78947368,0.93457944,0.10344827999999995,0.50155763,,2007,-1.31,,,
Scott Proctor,- - -,5,5,0,83,0,86.1,6.6718156544771015,4.5868732624530075,1.2509654352144566,0.2578125,0.7823741,0.282442748,0.08275862,94.6577659726767,3.648649186042165,,5.301381506132084,5.6013645109352455,-0.4706016178242862,Scott Proctor,1911,429984,1.45454545,0.16753927,0.11518325,0.05235602,0.2349397590361445,1.413127621260775,82.17408530375126,119.24833756159607,125.27143205573972,-1.6527323200899189,4.9798350300828025,0,0,0,18,6,382,78,41,35,12,44,4,6,5,1,64,-0.4181081056594848,-7.219427585601807,6.80131983757019,4.196999430656433,0.3700997680425644,1.0639107691082277,0.928159697098775,1.1247927568045006,1.004133322964544,69,-0.2638928294181824,-0.1290988742093163,20,14,0.27797834,0.69565217,0.48643761,0.79220779,0.88541667,0.14126393999999998,0.49909584,,2007,0.91,,,
Chad Orvella,TBD,0,2,0,10,0,8.0,6.7500008046628,11.250001341104667,3.3750004023314,0.4166666666666667,0.52419355,0.447368421,0.2,92.83348034274194,14.625001743436068,,10.739606034755813,8.216741884009451,-0.4720566868782043,Chad Orvella,5952,435378,0.6,0.10714286,0.17857143,-0.07142857,0.4,3.500000417232563,327.8919323667956,241.563087152305,183.5570518212247,3.885395708680255,6.405901877586293,0,0,0,0,0,56,18,16,13,3,10,1,1,0,1,6,-1.1568700075149536,-1.6470500230789185,0.4901799857616424,-15.32699966430664,-1.5044392347335815,0.8882829546928406,0.950605034828186,0.8450400233268738,1.079259991645813,10,-1.009965181350708,-0.2924013690859013,0,6,0.17391304,0.47368421,0.30952381,0.75,0.77777778,0.23076923000000005,0.45238095,,2007,-0.87,,,
Tim Stauffer,SDP,0,1,0,2,2,7.2,7.043475340355856,7.043475340355856,5.86956278362988,0.3703703703703703,0.26666667,0.225806451,0.263157894,90.9274180237676,21.13042602106757,,12.891775051544062,7.522426797899306,-0.4807987511157989,Tim Stauffer,6432,431162,1.0,0.13333333,0.13333333,0.0,0.3947368421052631,2.7391292990272773,523.4202612629017,301.04909895185114,168.1628685398513,8.238650969523508,6.316774930088603,0,0,0,0,0,45,15,18,18,5,6,0,1,0,0,6,-0.3870800137519836,-0.617605984210968,0.2305260002613067,-12.130000114440918,-1.166377067565918,0.4289420843124389,0.270550012588501,0.4934000074863434,0.2301999926567077,2,-0.5602775812149048,-0.3421286594141606,0,0,0.20547945,0.59633028,0.43956044,0.53333333,0.86153846,0.19999999999999996,0.5989011,,2007,-0.69,,,
Sean Henn,NYY,2,2,0,29,1,36.2,6.872728464426294,6.62727387641107,1.4727275280913488,0.3247863247863248,0.6402439,0.375,0.107142857,92.1121924389368,7.11818305244152,,6.2941511248754995,6.082800170412069,-0.4823916889727115,Sean Henn,2147,430675,1.03703704,0.15469613,0.14917127,0.00552486,0.2913907284768212,1.936363972120107,158.09557694260602,141.05896153798582,136.2946164418819,0.8240319275660202,5.405976235260251,0,0,0,2,0,181,44,32,29,6,27,1,3,1,0,28,-0.2896040193736553,-2.078914031386375,1.7893099784851074,-14.058999836444857,-1.3437560722231865,0.6035815827224565,0.5887923812379643,0.5786138135811378,0.6892857097444081,21,-0.3646207451820373,-0.1151884929782715,4,4,0.18604651,0.66216216,0.40625,0.6875,0.83673469,0.19999999999999996,0.4625,,2007,-0.7,,,
Ryan Feierabend,SEA,1,6,0,13,9,49.1,4.925675802634879,4.195946054096378,1.8243243713462511,0.3662790697674418,0.65116279,0.346368715,0.125,88.4202452612705,8.027027233923505,,6.4220376551456075,5.821182418039098,-0.4825755730271339,Ryan Feierabend,6336,456387,1.17391304,0.11440678,0.09745763,0.01694915,0.3492822966507177,1.945945996102668,183.0051270815312,146.35142722280534,130.5003194201642,1.6049895787778974,5.514296953908362,0,0,0,0,0,236,73,44,44,10,23,2,4,3,0,27,-1.617444008588791,-4.7492658495903015,3.1318220794200897,-16.594700813293457,-1.6227538585662842,0.8737131138237155,0.7297032966657921,0.7316923233178946,0.5510922899613013,13,-1.3439195454120636,-0.5073105471639923,2,0,0.21035599,0.62391304,0.45773732,0.76923077,0.87456446,0.14488636,0.59817945,,2007,-0.87,,,
Julio DePaula,MIN,0,1,0,16,0,20.0,3.6000013732915397,4.500001716614424,2.250000858307212,0.3424657534246575,0.63888889,0.545454545,0.227272727,92.86300526494566,8.550003261567406,,7.639606819153473,5.769525980442367,-0.4918859899044037,Julio DePaula,2786,451546,0.8,0.08080808,0.1010101,-0.02020202,0.3488372093023256,2.0000007629397443,192.4083926561213,175.3356606556928,129.35623519879775,0.9103964424139336,5.14631612305433,0,0,0,1,0,99,30,20,19,5,10,1,3,0,0,8,-0.6560259461402893,-0.9989799857139589,0.342954009771347,-9.305999755859377,-0.8498226404190063,0.4484522044658661,0.2694067358970642,0.371500015258789,0.8624444603919983,9,-0.4985752701759338,-0.9642917636067548,0,2,0.23770492,0.59589041,0.43283582,0.72413793,0.89655172,0.14655172000000005,0.54477612,,2007,-0.52,,,
Ray King,- - -,1,1,0,67,0,39.2,5.672271725957911,4.764708249804645,1.3613452142298983,0.256198347107438,0.75581395,0.408,0.130434782,88.29142252604167,4.764708249804645,,5.68498450698789,5.173364258157628,-0.4987410940229893,Ray King,693,150037,1.19047619,0.14285714,0.12,0.02285714,0.2434210526315789,1.4621856004691502,111.22633890451696,130.77883823694606,115.21596135212036,-0.9202762571832448,4.999485339548197,0,0,0,11,0,175,37,21,21,6,21,1,2,2,0,25,0.4578580446541309,-2.1437379717826843,2.6015961170196533,-4.442000150680542,-0.4219210147857666,0.8139548213272304,0.7022999967847552,1.0043253898620603,1.0206526141417651,57,-0.2676300629973411,0.8301404538167604,7,7,0.26495726,0.56842105,0.4009434,0.74193548,0.83333333,0.19999999999999996,0.44811321,,2007,0.21000000000000002,,,
Kyle Snyder,BOS,2,3,0,46,0,54.1,6.791412632342528,5.30061473743807,1.159509473814578,0.2435897435897435,0.73770492,0.371069182,0.092105263,89.07823452102804,3.809816842533613,,5.503409351466878,5.583285172861493,-0.5069827437400818,Kyle Snyder,1689,216897,1.28125,0.16942149,0.1322314,0.03719008,0.2205882352941176,1.417178245773373,81.87525153318165,126.73029076779868,125.23138301694078,-1.693592508933265,4.940821118446483,0,0,0,1,0,242,45,29,23,7,32,2,6,4,0,41,-0.1451780796051025,-2.9092679023742676,2.764090061187744,2.472999811172486,0.2427931129932403,0.6456452012062073,0.6322362422943115,0.6326478123664856,0.7097103595733643,29,0.132401168346405,-0.3572585347976355,6,5,0.26923077,0.51758794,0.39895013,0.63265306,0.84466019,0.22368421000000005,0.52230971,,2007,0.4,,,
Hector Carrasco,LAA,2,1,0,29,1,38.1,7.747826777658362,5.400000481398252,1.8782610370080877,0.2950819672131147,0.59859155,0.434108527,0.170212765,90.32538405987395,6.573913629528307,,6.109170613892836,4.934219539411004,-0.5111278016120195,Hector Carrasco,1240,112031,1.43478261,0.17647059,0.12299465,0.05347594,0.2699386503067484,1.747826242771415,146.29062248928648,138.31753242481926,110.85590951528089,0.464743015635471,4.613340586925103,0,0,0,2,0,187,44,34,28,8,23,1,1,3,0,33,-0.6520520783960819,-2.0022818744182587,1.3502298593521118,-17.333000898361206,-1.692256350070238,0.4865623088407267,0.509848564863205,0.6852137672490087,0.7631899982690811,20,-1.2013160921633244,-0.1388043128669125,2,6,0.3037037,0.62666667,0.47368421,0.75609756,0.76595745,0.23703704000000003,0.52631579,,2007,-0.83,,,
Virgil Vasquez,DET,0,1,0,5,3,16.2,3.780000144195562,2.70000010299683,3.780000144195562,0.3278688524590163,0.73275862,0.373134328,0.259259259,91.32574869791668,8.640000329589856,,8.939605358123789,5.511850860967473,-0.5324457138776779,Virgil Vasquez,6124,446911,1.4,0.08641975,0.0617284,0.02469136,0.36,1.9200000732421905,189.79708935582377,198.31177463906533,123.64925941522938,-0.2996050285339322,5.354520387586304,0,0,0,0,0,81,27,16,16,7,5,0,1,0,0,7,-0.6764039695262909,-1.5282999724149704,0.8518960028886795,-7.471000075340271,-0.7423959076404572,0.6512590457753438,0.6184341562421698,0.6198400259017944,0.4639200091361999,5,-0.8932507038116455,-0.1453590075068533,0,0,0.23595506,0.625,0.47111111,0.76190476,0.90588235,0.12264151000000001,0.60444444,,2007,-0.46,,,
Scott Linebrink,- - -,5,6,1,71,0,70.1,6.398104207566752,3.199052103783376,1.5355450098160206,0.2705314009661835,0.79015544,0.421296296,0.15,92.98388354121477,3.710900440388716,,5.144818393605912,4.353697202654544,-0.5338982492685318,Scott Linebrink,564,276530,2.0,0.16949153,0.08474576,0.08474576,0.2527881040892193,1.3222748695637954,89.473360976051,117.98183244818016,96.7410017551166,-1.433917953217196,4.173643925535515,0,0,0,21,7,295,68,33,29,12,25,3,1,6,0,50,0.1169880032539367,-7.389800071716309,7.506788015365601,5.1160003542900085,0.6147434189915657,1.4071077392947289,1.302833172480265,1.3964309893863305,1.4461300452550252,60,0.1606523767113685,-0.0775116192647685,29,14,0.22507123,0.6371308,0.46181818,0.67088608,0.82450331,0.20734907999999996,0.57454545,,2007,0.51,,,
Arnie Munoz,WSN,0,0,0,13,0,5.1,5.062504375357237,11.812510209166886,3.375002916904825,0.2222222222222222,0.90163934,0.368421052,0.285714285,87.34690755208334,6.75000583380965,,12.052112757048633,8.823605271756762,-0.5619112849235535,Arnie Munoz,2111,408097,0.42857143,0.09375,0.21875,-0.125,0.2608695652173913,2.4375021066534845,158.3438198068991,279.97824292697675,197.49089822167505,-5.302106923238983,7.374104969739913,0,0,0,4,1,32,6,4,4,2,7,1,2,0,0,3,-0.1515819877386093,-0.7460499405860901,0.5944679379463196,-3.2280001640319824,-0.3233433365821838,1.3979209661483765,0.9556547403335572,1.6387076377868652,1.5346615314483645,13,-0.3500015437602997,0.2415676684488392,2,2,0.14285714,0.8,0.41666667,1.0,1.0,0.0,0.41666667,,2007,-0.11,,,
Ryan Bukvich,CHW,1,0,0,45,0,35.2,4.542057370211127,6.056076493614837,1.2616826028364243,0.2583333333333333,0.71428571,0.443548387,0.09090909,93.44459870732932,5.046730411345697,,6.323718169841739,6.435755409274668,-0.6088145971298218,Ryan Bukvich,1531,424426,0.75,0.10588235,0.14117647,-0.03529412,0.2517482517482518,1.6822434704485658,108.41011671035656,135.26813845244962,144.11185159045706,-1.276987758496042,5.85395634107772,0,0,0,4,1,170,36,23,20,5,24,1,3,3,0,18,-0.0694860145449638,-2.2478599548339844,2.1783740520477295,-11.130000114440918,-1.0479896068572998,0.7867275476455688,0.8094367980957031,1.1260000467300415,1.4792052507400513,38,-0.6270878911018372,0.5387650469953686,7,11,0.25221239,0.60759494,0.43412527,0.71929825,0.90277778,0.14925372999999997,0.51187905,,2007,0.27,,,
Brian Sanches,PHI,1,1,0,12,0,14.2,5.52272894855424,7.36363859807232,3.68181929903616,0.175,0.85227273,0.363636363,0.272727272,89.54752349853516,5.52272894855424,,9.989607188918995,6.553133247969226,-0.608892560005188,Brian Sanches,2739,430083,0.75,0.13235294,0.17647059,-0.04411765,0.2363636363636363,1.704545971776,121.39160207721818,219.41519164714077,146.31538906343943,-4.466878240364755,6.165558964955911,0,0,0,1,0,68,13,11,9,6,12,2,1,1,0,9,-0.0930460169911384,-0.6074519753456116,0.5144060254096985,-4.699000358581543,-0.4434335827827453,0.4903948307037353,0.517171323299408,0.703000009059906,0.8206250071525574,8,-0.6958326697349548,0.5060957247969059,1,3,0.17391304,0.57894737,0.35714286,0.5,0.90909091,0.19999999999999996,0.45238095,,2007,-0.21,,,
Brandon Medders,ARI,1,2,0,30,0,29.1,7.056821699725478,4.909093356330767,2.7613650129360567,0.2658227848101265,0.90116279,0.279069767,0.2,91.01717275943396,4.2954566867894215,,7.398698123132935,5.334535762307954,-0.6508638262748718,Brandon Medders,8604,430665,1.4375,0.1796875,0.125,0.0546875,0.2702702702702703,1.5681825999389951,91.733033895776,161.07992021334292,118.8487010204702,-3.103241436343514,4.8866289565563195,0,0,0,1,1,128,30,16,14,9,16,0,1,1,0,23,-0.62444007396698,-2.242543935775757,1.6181038618087769,0.7750001549720764,0.0580172277987003,0.7387909293174744,0.6763033866882324,0.7346866726875305,0.8417565226554871,23,-0.5619379878044128,-0.2832809356924736,4,6,0.26415094,0.62162162,0.41111111,0.71428571,0.86956522,0.18918919,0.41111111,,2007,0.08,,,
Victor Zambrano,- - -,0,3,0,13,4,23.0,6.260868137410423,8.608693688939331,2.3478255515289086,0.3421052631578947,0.65217391,0.5,0.3,87.02905559539795,10.173910723291938,,8.761343011874395,6.460884939399433,-0.6634124461561441,Victor Zambrano,1237,406913,0.72727273,0.128,0.176,-0.048,0.3265306122448979,2.3478255515289086,225.377507529052,192.44625441395343,144.66841917900322,1.4125677114175428,6.012051967731837,0,0,0,0,0,125,32,26,26,6,22,2,5,2,0,16,-1.4618020504713058,-2.476987987756729,1.0151859819889069,-16.738600254058838,-1.626491516828537,0.8147236250914061,0.6416166467326028,0.6901384683755728,0.6956909109245647,11,-1.173134408891201,-0.6210961810309978,0,3,0.1980198,0.57943925,0.39423077,0.65,0.93548387,0.13414634000000003,0.51442308,,2007,-0.94,,,
Todd Coffey,CIN,2,1,0,58,0,51.0,7.588237564457184,3.352942179643872,2.117647692406656,0.3558282208588957,0.75129534,0.575581395,0.260869565,91.14461669921874,5.823531154118304,,6.023919699220713,4.096580695388062,-0.6656221747398376,Todd Coffey,2467,434298,2.26315789,0.17768595,0.0785124,0.09917355,0.3211009174311927,1.7450985613351144,126.744596385323,129.63124086061885,90.94570102712105,-0.2003885451024087,3.5796357187407195,0,0,0,7,3,242,70,36,33,12,19,4,5,4,0,43,-0.848859965801239,-4.659629821777344,3.810770034790039,-13.654999732971191,-1.3093611001968384,0.933932363986969,0.7705366611480713,0.972013771533966,1.1046760082244873,50,-0.6216962337493896,-0.2872132317898975,10,12,0.30769231,0.70707071,0.51578947,0.71428571,0.75714286,0.25510204000000003,0.52105263,,2007,-0.4,,,
Masumi Kuwata,PIT,0,1,0,19,0,21.0,5.142856675751398,6.428570844689247,2.571428337875699,0.2753623188405797,0.55214724,0.438356164,0.2,87.01978556315105,9.428570572210896,,8.096747556673467,6.174565750307301,-0.7609275579452515,Masumi Kuwata,7782,506555,0.8,0.11650485,0.14563107,-0.02912621,0.2873563218390804,1.904761731759777,214.68956394264455,182.8729379206023,137.7826327728378,1.331823015537429,5.7514265378199045,0,0,0,3,0,103,25,23,22,6,15,4,1,0,0,12,-0.6443480253219604,-1.694390058517456,1.0500420331954956,-12.185999870300291,-1.1971110105514526,0.7194293141365051,0.6316773891448975,0.9451368451118468,0.4949874877929687,16,-0.8346928954124451,-0.0609448172311368,4,4,0.30555556,0.58823529,0.44285714,0.54545455,0.75,0.32258065,0.48571429,,2007,-0.95,,,
Brian Stokes,TBD,2,7,0,59,0,62.1,5.053476348181442,3.609625962986744,1.5882354237141674,0.359090909090909,0.67251462,0.48245614,0.1375,94.9887414691092,7.074866887454019,,5.758321923747896,5.074222548142492,-0.7666953802108765,Brian Stokes,8653,425530,1.4,0.11904762,0.08503401,0.03401361,0.3383458646616541,1.8449199366376692,158.6182221144906,130.25650781276948,113.95668921836416,1.3165449637061224,4.706088857533385,0,0,0,8,2,294,90,49,49,11,25,1,3,1,0,35,-2.1588521003723145,-6.291635990142822,4.132783889770508,-13.145999908447266,-1.286717176437378,0.9315265417099,0.7861675024032593,1.036081314086914,1.1935514211654663,37,-0.8549805879592896,-1.462561643751628,11,14,0.17647059,0.72727273,0.5078125,0.66666667,0.89285714,0.13846154,0.6015625,,2007,-0.78,,,
Daniel Barone,FLA,1,3,0,16,6,41.0,3.9512189607547255,4.170731125241099,2.4146338093501103,0.291044776119403,0.75091575,0.402777777,0.2,88.5503358783144,5.707316276645715,,7.312775303933191,5.507799793239503,-0.7782694338820875,Daniel Barone,7652,458524,0.94736842,0.09836066,0.10382514,-0.00546448,0.3067484662576687,1.6829265943955314,129.349915754688,165.8976108839346,122.75400128791804,-1.605459027287476,5.623190265152896,0,0,0,0,0,183,50,29,26,11,19,2,1,1,0,18,-0.6700820326805115,-3.254554033279419,2.5844720005989075,-6.508599758148193,-0.5999041795730591,0.7905240922688163,0.7034331202507019,0.7486374974250793,0.6819666624069214,12,-0.743033230304718,-0.1046095414131758,3,0,0.20779221,0.72592593,0.44982699,0.78125,0.93877551,0.09999999999999998,0.46712803,,2007,-0.21,,,
