Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA,ERA,xERA,FIP,xFIP,fWAR,NameASCII,PlayerId,MLBAMID,K/BB,K%,BB%,K-BB%,AVG,WHIP,ERA-,FIP-,xFIP-,E-F,SIERA,QS,CG,ShO,HLD,BS,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,Year,EV,Barrel%,HardHit%,Chase%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Whiff%,Zone%
Toby Borland,ANA,0,1,0,2,0,3.1,0.0,2.700002768042541,2.700002768042541,0.4117647058823529,0.52631579,,,,10.800011072170165,,7.849141750340738,,-0.09767946600914,Toby Borland,511,111241,0.0,0.0,0.05263158,-0.05263158,0.4444444444444444,2.700002768042541,242.29703755123947,175.73589683929382,,2.950869321829426,,0,0,0,,,19,8,5,4,1,1,0,0,0,0,0,-0.4316380321979522,-0.5080360174179077,0.0763980001211166,-4.334000110626221,-0.4564502835273742,0.4578630924224853,0.7023000121116638,0.78329998254776,0.0798000022768974,1,-0.4102226197719574,-0.5325003018643331,0,1,2001,,,,,,,,,,
Bobby Seay,TBD,1,1,0,12,0,13.0,8.307695354936802,3.461539731223668,2.0769238387342006,0.2702702702702703,0.54054054,,,,6.230771516202602,,5.587599298940244,,-0.0989225283265113,Bobby Seay,1225,150144,2.4,0.20689655,0.0862069,0.12068966,0.25,1.3846158924894671,139.1038271594178,126.9085821878778,,0.6431722172623582,,0,0,0,,,58,13,11,9,3,5,1,1,1,0,12,0.0056359870359301,-0.3596799969673157,0.3653159737586975,-2.3969998359680176,-0.2548033893108368,0.3583081662654876,0.4222582280635834,0.3844999969005584,0.9608749747276306,8,-0.3735058009624481,0.389235241613137,0,1,2001,,,,,,,,,,
Jose Silva,PIT,3,3,0,26,0,32.0,6.468751927838304,2.53125075437151,1.6875005029143402,0.284313725490196,0.56179775,,,,6.750002011657361,,4.892887378856704,,-0.1042524725198745,Jose Silva,354,122231,2.55555556,0.16428571,0.06428571,0.1,0.2671755725190839,1.375000409782055,154.4671128930407,112.156636140911,,1.8571146328006565,,0,0,0,,,140,35,24,24,6,9,1,0,0,0,23,-1.083541989326477,-2.8282899856567383,1.7447479963302612,-7.7689995765686035,-0.777459979057312,0.8918053507804871,0.971904993057251,0.8896615505218506,1.3417375087738037,16,-0.0157811474055051,-1.1992171573009944,3,6,2001,,,,,,,,,,
Wilfredo Rodriguez,HOU,0,0,0,2,0,3.0,9.0,3.0,6.0,0.4,0.47619048,,,,15.0,,10.715803496042888,,-0.1060881465673446,Wilfredo Rodriguez,1011117,276360,3.0,0.1875,0.0625,0.125,0.4,2.3333333333333335,332.0927123261221,242.62674687377057,,4.284196503957112,,0,0,0,,,16,6,5,5,2,1,0,0,0,0,3,-0.0362560003995895,-0.0532380007207393,0.0169820003211498,-3.5969998836517334,-0.3289442062377929,0.0780376866459846,0.1196666657924652,0.1565999984741211,0.0,1,-0.2189306914806366,-0.245665351250149,0,0,2001,,,,,,,,,,
Joe Nelson,ATL,0,0,0,2,0,2.0,0.0,9.0,4.5,0.5,0.11627907,,,,36.0,,14.04913682937622,,-0.1072715073823928,Joe Nelson,108,406874,0.0,0.0,0.125,-0.125,0.5384615384615384,4.5,838.3911566167029,325.4176663088942,,21.95086317062378,,0,0,0,,,16,7,9,8,1,2,0,1,0,0,0,-0.0559599995613098,-0.064641997218132,0.0086820004507899,-7.958000183105469,-0.8005419969558716,0.1206499934196472,0.1008000001311302,0.1008000001311302,0.0035000001080334,2,-0.4015780091285705,-0.0622429822797639,0,0,2001,,,,,,,,,,
Denny Stark,SEA,1,1,0,4,3,14.2,7.363634767611511,2.45454492253717,3.0681811531714627,0.3404255319148936,0.55555556,,,,9.204543459514388,,6.6627724097781655,,-0.1190305072814226,Denny Stark,452,150128,3.0,0.17647059,0.05882353,0.11764706,0.328125,1.704545085095257,213.67042872239747,152.58603206026908,,2.541771049736223,,0,0,0,,,68,21,15,15,5,4,0,0,0,0,12,-0.3487140089273453,-1.2789559736847878,0.9302420262247324,-7.070899963378906,-0.6183568835258484,0.8304780224959055,0.8252875255420804,0.6963499933481216,1.5755499647930264,4,-0.518582671880722,0.0986871424610202,0,0,2001,,,,,,,,,,
Dennis Cook,- - -,1,1,0,62,0,45.2,7.489054170693419,2.759125220781786,1.5766429833038778,0.2651515151515151,0.73221757,,,,4.532848576998648,,4.713371089530314,,-0.1191385239362716,Dennis Cook,8,112621,2.71428571,0.19587629,0.07216495,0.12371134,0.2415730337078651,1.2481756951155698,107.7781260093321,109.88996214965915,,-0.1805225125316658,,0,0,0,,,194,43,24,23,8,14,3,2,3,1,38,-0.1448920369148254,-3.079941987991333,2.9350500106811523,3.746000289916992,0.2358445823192596,0.8608470675349236,1.083302964182461,1.108329007702489,1.2523958285649617,48,0.0633710920810699,-0.2316844224961118,10,12,2001,,,,,,,,,,
Omar Olivares,PIT,6,9,1,45,12,110.0,5.6454553285710185,3.4363641130432288,1.3909092838508306,0.297752808988764,0.58201058,,,,6.5454554534156735,,5.221864403496146,,-0.1197715401649475,Omar Olivares,1009771,119982,1.64285714,0.13967611,0.08502024,0.05465587,0.2782805429864253,1.5000002080744252,149.78626742821933,119.76399802667432,,1.3235910499195276,,3,1,0,,,494,123,87,80,17,42,8,10,3,1,69,-2.7565618753433228,-9.258863925933838,6.502302169799805,-29.334400177001953,-2.8560211658477783,0.8406207995839639,0.8273394181103003,0.9700177431106568,0.8893723981133823,29,-1.7082275450229645,-1.5709702534464376,9,6,2001,,,,,,,,,,
Brian Meadows,KCR,1,6,0,10,10,50.1,3.754966413110592,2.145695093206053,2.145695093206053,0.3426966292134831,0.65028902,,,,6.973509052919671,,6.088871544751463,,-0.1200546473264694,Brian Meadows,998,132785,1.75,0.09375,0.05357143,0.04017857,0.3459715639810427,1.6887415085418007,145.10574024811578,132.49051792675272,,0.8846375081682085,,2,0,0,,,224,73,41,39,12,12,2,1,1,0,21,-0.98157000541687,-5.306635856628418,4.325066089630127,-9.994600296020508,-0.9263380169868468,1.059172749519348,0.9943928122520448,0.8799999952316284,1.1162400245666504,10,-1.2734603881835938,0.3467277037727591,0,0,2001,,,,,,,,,,
Scott Williamson,CIN,0,0,0,2,0,0.2,0.0,27.000028163224034,0.0,0.3333333333333333,1.0,,,,0.0,,16.54915091098824,,-0.1244765669107437,Scott Williamson,361,150182,0.0,0.0,0.33333333,-0.33333333,0.3333333333333333,4.500004693870673,0.0,369.15379980046464,,-16.54915091098824,,0,0,0,,,6,1,0,0,0,2,0,1,1,0,0,-0.104932002723217,-0.2710800170898437,0.1661479920148849,-1.0679999589920044,-0.1042461991310119,2.6850271224975586,2.088399887084961,2.088399887084961,3.2105000019073486,2,-0.0577728003263473,0.0186923747157444,0,1,2001,,,,,,,,,,
Scott Chiasson,CHC,1,1,0,6,0,6.2,8.10000077247627,2.70000025749209,2.70000025749209,0.1764705882352941,1.0,,,,2.70000025749209,,6.499137158393892,,-0.1246400848031044,Scott Chiasson,269,400130,3.0,0.21428571,0.07142857,0.14285714,0.2,1.0500001001358128,63.123765174285616,148.41268804329306,,-3.799136900901802,,0,0,0,,,28,5,2,2,2,2,0,1,1,0,6,-0.0281759705394506,-0.3916339874267578,0.3634580075740814,1.443000078201294,0.1455094963312149,0.7755661606788635,0.8529250025749207,0.8472333550453186,1.91759991645813,3,0.0317862331867218,-0.068115784381668,1,1,2001,,,,,,,,,,
LaTroy Hawkins,MIN,1,5,28,62,0,51.1,6.311688937069676,6.837663015158816,0.5259740780891397,0.3313609467455621,0.68565401,,,,5.961039551676916,,4.743942192107893,,-0.1255483329296112,LaTroy Hawkins,729,115629,0.92307692,0.14516129,0.15725806,-0.01209677,0.2836538461538461,1.90909109824947,130.02173877855486,108.93496820680356,,1.217097359569023,,0,0,0,,,248,59,34,34,3,39,3,1,7,0,36,-2.4586379528045654,-9.984310150146484,7.52567195892334,-13.57599925994873,-1.260117530822754,2.019551992416382,1.8084185123443604,1.820277452468872,2.110018253326416,11,-0.7888942360877991,-0.4285232713777156,21,15,2001,,,,,,,,,,
Tim Crabtree,TEX,0,5,4,21,0,23.1,6.171427394322211,5.399998970031935,1.1571426364354145,0.4096385542168674,0.71129707,,,,6.557141606467349,,5.277707832881464,,-0.1281162798404693,Tim Crabtree,1002715,112775,1.14285714,0.13675214,0.11965812,0.01709402,0.3627450980392157,2.18571386882245,139.4105191436181,115.39322375705429,,1.2794337735858852,,0,0,0,,,117,37,18,17,3,14,2,1,3,0,16,-1.8900439739227295,-4.326822280883789,2.436781883239746,-8.857000350952148,-0.8273351788520813,1.3693948984146118,1.0805866718292236,1.2831523418426514,0.6448857188224792,7,-1.10077702999115,-0.2794267199358349,4,9,2001,,,,,,,,,,
Joe Slusarski,- - -,0,1,0,12,0,16.0,6.18750147521531,2.250000536441931,2.250000536441931,0.3684210526315789,0.55555556,,,,9.000002145767724,,5.67413745522514,,-0.1286123469471931,Joe Slusarski,1012071,122330,2.75,0.14473684,0.05263158,0.09210526,0.3472222222222222,1.8125004321337777,203.1339864860281,129.17613390968523,,3.3258646905425833,,0,0,0,,,76,25,16,16,4,4,0,0,0,0,11,-0.4233379736542701,-0.778079941868782,0.3547419980168342,-7.315999984741211,-0.679388016462326,0.4706109562864551,0.4117764690343071,0.5487666428089142,0.3423428727047784,7,-0.4647735357284546,-0.4347762261274711,1,1,2001,,,,,,,,,,
Mickey Callaway,TBD,0,0,0,2,0,5.0,3.6,3.6,3.6,0.0714285714285714,0.45454545,,,,7.2,,8.649136829376221,,-0.1296443343162536,Mickey Callaway,7,209068,1.0,0.1,0.1,0.0,0.1666666666666666,1.0,160.74214131321733,195.84220486683745,,-1.4491368293762212,,0,0,0,,,20,3,4,4,2,2,0,0,0,0,2,-0.1081760004162788,-0.1629439890384674,0.0547679997980594,-1.309999942779541,-0.1276803016662597,0.2191199958324432,0.1288799941539764,0.2653999924659729,,0,-0.0108981952071189,-0.4827856422962319,0,1,2001,,,,,,,,,,
Benito Baez,FLA,0,0,0,8,0,9.1,13.499992183281112,5.785710935691905,2.8928554678459526,0.59375,0.58823529,,,,13.499992183281112,,6.156277887432985,,-0.1321575939655304,Benito Baez,1000408,407299,2.33333333,0.25454545,0.10909091,0.14545455,0.4489795918367347,2.999998262951358,322.76357662225996,144.580812058716,,7.343714295848127,,0,0,0,,,55,22,14,14,3,6,0,0,0,0,14,-0.4606260061264038,-0.6289399862289429,0.1683139950037002,-11.306000709533691,-1.178675889968872,0.2956499755382538,0.3760499954223633,0.5029999613761902,0.1907999962568283,5,-1.0263831615447998,-0.5316281499318825,0,2,2001,,,,,,,,,,
Dave Borkowski,DET,0,2,0,15,0,29.2,9.101122620280124,4.550561310140062,1.5168537700466873,0.3048780487804878,0.65853659,,,,6.370785834196087,,5.037900661215211,,-0.1384942382574081,Dave Borkowski,2002,150185,2.0,0.22222222,0.11111111,0.11111111,0.2564102564102564,1.5168537700466873,147.20674443760933,116.56806676690886,,1.332885172980876,,0,0,0,,,135,30,21,21,5,15,3,3,0,0,30,-0.2412879914045334,-1.5646439790725708,1.323356032371521,-4.871999740600586,-0.4522086977958679,0.5779566764831543,0.6025444269180298,0.5784800052642822,0.1473000049591064,8,-0.2538457810878753,-0.1636387834520866,2,3,2001,,,,,,,,,,
Joey Eischen,MON,0,1,0,24,0,29.2,5.76404543793457,4.853933000365954,1.2134832500914885,0.2747252747252747,0.71782178,,,,4.853933000365954,,5.240148253152519,,-0.1401739567518234,Joey Eischen,774,113784,1.1875,0.14503817,0.1221374,0.02290076,0.2543859649122807,1.5168540626143605,106.441002029626,116.56549460398374,,-0.386215252786565,,0,0,0,,,131,29,17,16,4,16,1,1,1,0,19,-0.3228599727153778,-1.421697974205017,1.098837971687317,-0.3520000278949737,-0.0406319983303546,0.498246282339096,0.6694055199623108,0.7310583591461182,0.6153529286384583,17,-0.0736799091100692,-0.5743128289383925,3,3,2001,,,,,,,,,,
Ryan Franklin,SEA,5,1,0,38,0,78.1,6.893615454643471,2.7574461818573885,1.4936166818394188,0.2692307692307692,0.83916084,,,,3.5617013182324597,,4.747008783945816,,-0.1446863114833831,Ryan Franklin,1076,211041,2.5,0.17910448,0.07164179,0.10746269,0.247557003257329,1.2765954545636058,82.67984729445867,109.03140162242252,,-1.1853074657133562,,0,0,0,,,335,76,32,31,13,24,4,4,2,0,60,0.3826520144939422,-3.6108200550079346,3.993472099304199,7.872999668121338,0.7453249096870422,0.6263758540153503,0.6813542246818542,0.6482421159744263,1.102025032043457,24,-0.2998238205909729,0.910722232528424,8,5,2001,,,,,,,,,,
Geraldo Guzman,ARI,0,0,0,4,0,9.1,3.857142988516365,2.892857241387273,1.9285714942581824,0.1785714285714285,0.83333333,,,,2.892857241387273,,5.941994070763494,,-0.145992711186409,Geraldo Guzman,1005159,275698,1.33333333,0.10810811,0.08108108,0.02702703,0.2058823529411764,1.0714286079212123,63.97629656229939,133.74022327880172,,-3.049136829376221,,0,0,0,,,37,7,4,3,2,3,1,0,0,0,4,0.1502899825572967,-0.379252016544342,0.5295419692993164,0.2370000183582306,0.0348071083426475,0.8631573915481567,1.0343409776687622,1.4115999937057495,0.9781500101089478,4,0.1376958787441253,0.0364206659659153,1,1,2001,,,,,,,,,,
Erik Sabel,ARI,3,2,0,42,0,51.1,4.383117643129014,2.103896468701927,1.4025976458012843,0.288235294117647,0.75657895,,,,4.383117643129014,,4.977708592352987,,-0.1483093053102493,Erik Sabel,1517,219294,2.08333333,0.1146789,0.05504587,0.05963303,0.2807881773399014,1.344156077226231,96.93379617647324,111.87925922140782,,-0.5945909492239725,,0,0,0,,,218,57,26,25,8,12,3,3,1,0,25,-0.2853220403194427,-2.033953905105591,1.7486319541931152,-4.950999736785889,-0.5675569772720337,0.5532485246658325,0.6413773894309998,0.7494761943817139,0.8336967825889587,31,0.0627251863479614,-0.5784464718078368,5,6,2001,,,,,,,,,,
Joe Borowski,CHC,0,1,0,1,1,1.2,5.399989314100431,16.199967942301292,5.399989314100431,0.625,0.39473684,,,,32.399935884602584,,15.049113082932736,,-0.1484940350055694,Joe Borowski,267,111244,0.33333333,0.07692308,0.23076923,-0.15384615,0.6,5.399989314100431,757.4836108872314,344.94978393887493,,17.35082280166985,,0,0,0,,,13,6,6,6,1,3,0,0,0,0,1,-0.3772079944610595,-0.4632680118083954,0.0860600024461746,-5.2342000007629395,-0.5384979844093323,1.1861399412155151,0.8999999761581421,0.8700000047683716,0.188400000333786,1,-0.3395519852638244,0.0215389234369797,0,0,2001,,,,,,,,,,
Mike Judd,- - -,1,1,0,12,3,29.0,4.965516873970921,4.6551720693477385,1.24137921849273,0.297029702970297,0.58558559,,,,5.2758616785941035,,5.393964242084712,,-0.1522965990006923,Mike Judd,1006639,116781,1.06666667,0.11678832,0.10948905,0.00729927,0.2809917355371901,1.6896550473928829,115.14245881610546,120.81892720078832,,-0.1181025634906083,,0,0,0,,,137,34,24,17,4,15,0,1,1,0,16,-0.5555300116539001,-1.8992579579353333,1.3437280356884005,-4.459199905395508,-0.4846559017896652,0.6796292158919321,0.4732242055011518,0.4152333289384842,0.610022226969401,9,-0.4644027948379516,-0.3529988098367875,1,1,2001,,,,,,,,,,
Jason Karnuth,STL,0,0,0,4,0,5.0,1.8,7.2,1.8,0.2941176470588235,1.0,,,,1.8,,8.249136829376221,,-0.1572876423597335,Jason Karnuth,1162,400112,0.25,0.04166667,0.16666667,-0.125,0.3157894736842105,2.0,42.01866029298851,188.3286009123541,,-6.449136829376221,,0,0,0,,,24,6,1,1,1,4,0,1,0,0,1,0.0784519985318183,-0.2976700365543365,0.3761220276355743,1.277999997138977,0.1282818019390106,0.7783666849136353,0.7925999760627747,0.6495000123977661,0.8583332896232605,3,-0.0860306918621063,0.1868212319152474,1,0,2001,,,,,,,,,,
Ryan Glynn,TEX,1,5,0,12,9,46.0,2.9347825478515928,5.086956416276093,1.36956518899741,0.3040935672514619,0.625,,,,7.043478114843822,,6.070875897164157,,-0.1596478205174207,Ryan Glynn,686,150281,0.57692308,0.06849315,0.11872146,-0.05022831,0.3056994818652849,1.847826048647299,149.75045522863215,132.57647592136578,,0.9726022176796648,,2,0,0,,,219,59,38,36,7,26,1,0,5,0,15,-0.9974979609251022,-4.296759933233261,3.299262028187514,-10.98550009727478,-1.0870490595698357,0.9476713696942058,0.819643942748799,0.6999500021338463,1.123444437980652,9,-0.8854209035634995,-0.1671570183029957,0,0,2001,,,,,,,,,,
Chris Seelbach,ATL,0,0,0,5,0,8.0,9.0,5.625,3.375,0.2727272727272727,0.71428571,,,,7.875,,7.799136829376221,,-0.1599277704954147,Chris Seelbach,1011719,343192,1.6,0.21052632,0.13157895,0.07894737,0.2727272727272727,1.75,183.39806550990377,180.20844832956868,,0.0758631706237791,,0,0,0,,,38,9,7,7,3,5,1,0,1,0,8,-0.1053940057754516,-0.2698439955711365,0.164450004696846,-3.000999927520752,-0.3073731958866119,0.2737900018692016,0.1824000030755996,0.1500400006771087,0.0626999959349632,4,-0.5545234084129333,0.1695787243269096,0,1,2001,,,,,,,,,,
Ron Mahay,CHC,0,0,0,17,0,20.2,10.451614189346582,6.532258868341614,1.7419356982244305,0.2325581395348837,0.98290598,,,,2.6129035473366455,,5.420104863070584,,-0.1619114726781845,Ron Mahay,290,118158,1.6,0.27906977,0.1744186,0.10465116,0.1971830985915492,1.4032259791252355,61.087516376142226,123.60912420029604,,-2.8072013157339386,,0,0,0,,,86,14,6,6,4,15,1,0,1,0,24,0.0096540711820125,-0.5486460328102112,0.5583001375198364,4.625,0.4727886021137237,0.3771394193172455,0.5340480208396912,0.7733882665634155,1.1445077657699585,13,-0.0484062619507312,0.0740044113022093,1,2,2001,,,,,,,,,,
Luis Pineda,DET,0,1,0,16,0,18.1,6.381819288395845,6.872728464426294,0.9818183520608992,0.2641509433962264,0.73529412,,,,4.909091760304496,,5.340046317518319,,-0.1620719134807586,Luis Pineda,346,400079,0.92857143,0.15853659,0.17073171,-0.01219512,0.2352941176470588,1.6363639201014988,113.4320686627048,123.4921501392015,,-0.4309545572138233,,0,0,0,,,82,16,10,10,2,14,2,0,0,0,13,-0.2248220443725586,-1.0912020206451416,0.866379976272583,1.8730000257492063,0.1566866487264633,0.6077367067337036,0.8119259476661682,0.9584875106811525,1.1867833137512207,12,0.1282118260860443,-0.4981451243080168,1,3,2001,,,,,,,,,,
Rocky Coppinger,MIL,1,0,0,8,3,22.2,5.955882519999182,5.955882519999182,1.985294173333061,0.2794117647058823,0.6969697,,,,6.750000189332407,,6.710901637968311,,-0.1644104942679405,Rocky Coppinger,1002604,112662,1.0,0.14423077,0.14423077,0.0,0.2727272727272727,1.7205882835553192,154.42135074698416,151.07034694450553,,0.0390985513640957,,0,0,0,,,104,24,17,17,5,15,0,1,2,0,15,-0.1297460002824664,-1.3483939617872238,1.2186479717493055,-5.334999918937683,-0.5787106603384018,0.7039008438587189,0.6478832612435023,0.4978750124573707,0.9342333376407624,6,-0.4659561067819595,0.2816318494459249,0,0,2001,,,,,,,,,,
Justin Duchscherer,TEX,1,1,0,5,2,14.2,6.749998536977218,2.45454492253717,3.0681811531714627,0.3653846153846153,0.48,,,,12.27272461268585,,7.61731765743151,,-0.1644304394721985,Justin Duchscherer,910,407113,2.75,0.14473684,0.05263158,0.09210526,0.3529411764705882,1.909090495306688,260.928772359236,166.078705676578,,4.655406955254341,,0,0,0,,,76,24,20,20,5,4,0,4,1,0,11,-0.3416420072317123,-1.111474022269249,0.7698319628834724,-9.948599815368652,-0.9012393951416016,0.6525201841098506,0.59358811378479,0.4658000022172928,0.3006500080227852,4,-1.1255359202623367,0.6019628330975763,0,1,2001,,,,,,,,,,
Mike Johnson,MON,0,0,0,10,0,11.1,7.941175356868385,3.176470142747354,2.3823526070605157,0.3225806451612903,0.87837838,,,,4.764705214121031,,6.313842253866557,,-0.1664018183946609,Mike Johnson,1006487,116611,2.5,0.2,0.08,0.12,0.2954545454545454,1.499999789630695,104.48434235260144,140.64581583386655,,-1.549137039745526,,0,0,0,,,50,13,6,6,3,4,0,2,2,0,10,-0.2622999846935272,-1.1320680379867554,0.8697680234909058,-0.7659999132156372,-0.0554927065968513,0.8419541716575623,0.7796571254730225,0.7680799961090088,0.946399986743927,10,-0.3089320063591003,-0.0026051218163382,1,4,2001,,,,,,,,,,
Christian Parker,NYY,0,1,0,1,1,3.0,3.0,3.0,6.0,0.4285714285714285,0.32258065,,,,21.0,,12.049136829376222,,-0.1716101616621017,Christian Parker,1009998,150409,1.0,0.05555556,0.05555556,0.0,0.4705882352941176,3.0,478.8447056904884,269.98337769538347,,8.950863170623778,,0,0,0,,,18,8,7,7,2,1,0,0,0,0,1,-0.3081299960613251,-0.509876012802124,0.2017460018396377,-4.797800064086914,-0.4710650146007538,0.7999100089073181,0.6620000004768372,0.8700000047683716,0.2432000041007995,1,-0.3505730032920837,-0.0346328231511089,0,0,2001,,,,,,,,,,
Jim Parque,CHW,0,3,0,5,5,28.0,4.821428571428571,3.2142857142857144,2.25,0.2959183673469387,0.57591623,,,,8.035714285714286,,6.513422543661935,,-0.1749844402074813,Jim Parque,250,133220,1.5,0.11363636,0.07575758,0.03787879,0.3,1.6428571428571428,177.39110893907386,141.9012165674728,,1.5222917420523512,,0,1,0,,,132,36,26,25,7,10,1,2,0,0,15,-1.1002800464630127,-3.272900104522705,2.1726200580596924,-9.66219997406006,-0.910616397857666,1.0334186553955078,0.8986451029777527,0.8700000047683716,1.2450000047683716,4,-0.7403988838195801,-0.3243003459828042,0,0,2001,,,,,,,,,,
Juan Moreno,TEX,3,3,0,45,0,41.1,7.838716429558416,6.096779445212102,1.3064527382597362,0.1553398058252427,0.69711538,,,,3.919358214779208,,5.226558059809115,,-0.1756670773029327,Juan Moreno,1465,276539,1.28571429,0.20809249,0.16184971,0.04624278,0.1517241379310344,1.2096784613516074,83.32895585071036,114.28511125425906,,-1.3071998450299067,,0,0,0,,,173,22,21,18,6,28,2,0,5,3,36,0.1793580204248428,-2.405600070953369,2.584958076477051,8.151000022888184,0.6642861366271973,0.8174130916595459,1.0415799617767334,0.9118711352348328,1.116979479789734,39,1.162060260772705,-0.9426387439718148,7,3,2001,,,,,,,,,,
Jason Standridge,TBD,0,0,0,9,1,19.1,4.189657514643759,6.517245022779181,2.327587508135422,0.2372881355932203,0.88461538,,,,4.655175016270844,,7.652587678799611,,-0.1771171391010284,Jason Standridge,1229,285075,0.64285714,0.10344828,0.16091954,-0.05747127,0.2602739726027397,1.706897505965976,103.92816670877316,173.4038899861758,,-2.9974126625287667,,1,0,0,,,87,19,10,10,5,14,1,0,0,0,9,0.2120820060372352,-0.4073499888181686,0.6194319874048233,0.4287998676300049,0.0274306982755661,0.3604428336191713,0.4459808577190746,0.241955558458964,1.1419999698797862,3,-0.2589295208454132,0.8473224260607578,0,1,2001,,,,,,,,,,
Anthony Telford,MON,0,1,0,8,0,7.0,6.4285696769252025,6.4285696769252025,2.571427870770081,0.4285714285714285,0.46511628,,,,10.285711483080323,,7.90627836305304,,-0.1775392889976501,Anthony Telford,1282,123177,1.0,0.12195122,0.12195122,0.0,0.4,2.714284974701752,225.55347112623065,176.36024938921275,,2.379433120027283,,0,0,0,,,41,14,12,8,2,5,1,1,1,0,5,-0.6412680149078369,-0.8226040005683899,0.1813360005617141,-12.359000205993652,-1.2578928470611572,0.4926289916038513,0.4717777669429779,0.528249979019165,0.4935500025749206,8,-0.2199943512678146,-1.0817317465407243,0,2,2001,,,,,,,,,,
Troy Mattes,MON,3,3,0,8,8,45.0,5.2,4.2,1.8,0.2857142857142857,0.67823344,,,,6.0,,6.1602479404873325,,-0.177683413028717,Troy Mattes,1008252,400111,1.23809524,0.12560386,0.10144928,0.02415459,0.2802197802197802,1.6,131.57289400772655,137.20107235686532,,-0.1602479404873324,,2,0,0,,,207,51,33,30,9,21,2,4,6,0,26,-0.5305819511413574,-3.583482027053833,3.0529000759124756,-9.749500274658203,-0.9317287802696228,0.895135760307312,0.7820386290550232,0.8828750252723694,1.025974988937378,8,-0.3396868705749511,-0.2530522140072596,0,0,2001,,,,,,,,,,
Bobby Chouinard,COL,0,0,0,8,0,7.2,5.869566434272773,1.1739132868545543,4.695653147418218,0.25,0.74074074,,,,8.217393007981883,,8.918703263648993,,-0.1811940968036651,Bobby Chouinard,1002204,112257,5.0,0.14705882,0.02941176,0.11764706,0.303030303030303,1.4347829061555668,157.32584149968707,184.60006539431993,,-0.70131025566711,,0,0,0,,,34,10,7,7,4,1,1,0,0,0,5,-0.1851040124893188,-0.2709880173206329,0.0858839899301529,-4.252999782562256,-0.4066492915153503,0.2050765007734298,0.2552666664123535,0.2871749997138977,0.4162666797637939,3,-0.525571346282959,-0.3770382252243256,0,1,2001,,,,,,,,,,
Grant Balfour,MIN,0,0,0,2,0,2.2,6.749991953382548,10.12498793007382,6.749991953382548,0.1428571428571428,0.625,,,,13.499983906765095,,14.67412297131283,,-0.181480273604393,Grant Balfour,718,346797,0.66666667,0.14285714,0.21428571,-0.07142857,0.2727272727272727,2.2499973177941825,294.46061644504937,334.640951961467,,-1.1741390645477343,,0,0,0,,,14,3,4,4,2,3,0,0,0,0,2,0.0157679989933967,-0.04797999933362,0.0637480020523071,-1.7250001430511477,-0.1811313927173614,0.316571444272995,0.3347333371639251,0.3560999929904938,0.123999997973442,1,-0.4907130300998688,0.5405216887096429,0,0,2001,,,,,,,,,,
John Frascatore,TOR,1,0,0,12,0,16.1,4.959184059546651,2.2040818042429557,2.2040818042429557,0.2307692307692307,1.0,,,,2.2040818042429557,,5.8654635792422205,,-0.185589924454689,John Frascatore,1004304,114388,2.25,0.13043478,0.05797101,0.07246377,0.2461538461538461,1.2244898912460864,48.03352780316829,131.23232202590572,,-3.6613817749992648,,0,0,0,,,69,16,4,4,4,4,1,0,0,0,9,0.4830040335655212,-0.6983960270881653,1.1814000606536863,6.51200008392334,0.6319838762283325,0.8110141158103943,0.8440091609954834,0.7998499870300293,0.8834799528121948,10,0.0456616021692752,0.5498940412524009,2,1,2001,,,,,,,,,,
Pete Schourek,BOS,1,5,0,33,0,30.1,5.934067302216338,4.4505504766622535,1.1868134604432674,0.3195876288659793,0.70484581,,,,4.4505504766622535,,5.0271592634483335,,-0.1865516453981399,Pete Schourek,1011608,121860,1.33333333,0.1459854,0.10948905,0.03649635,0.2892561983471074,1.648352028393427,97.70772207295587,116.56484681857648,,-0.5766087867860801,,0,0,0,,,137,35,19,15,4,15,3,1,0,0,20,-0.975576102733612,-2.88263201713562,1.9070559740066528,-4.941000461578369,-0.4468109011650085,0.9232664108276368,1.1345908641815186,1.1799635887145996,1.634374976158142,24,-0.2593302130699157,-0.7973269893285597,2,9,2001,,,,,,,,,,
Luis Vizcaino,OAK,2,1,1,36,0,36.2,7.609091436843278,2.9454547497457853,1.9636364998305231,0.2857142857142857,0.79896907,,,,4.663636687097493,,5.176409704192621,,-0.1882195770740509,Luis Vizcaino,714,150430,2.58333333,0.19871795,0.07692308,0.12179487,0.2638888888888889,1.3636364582156413,106.36157775706484,116.91568215861804,,-0.5127730170951281,,0,0,0,,,156,38,19,19,8,12,1,0,3,0,31,-0.0218319837003946,-1.522152066230774,1.5003200769424438,0.599000096321106,0.1213295385241508,0.5522556900978088,0.6819727420806885,0.7312833070755005,0.7337809801101685,21,0.4010245203971863,-0.4405569038417606,6,4,2001,,,,,,,,,,
