Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,fWAR,NameASCII,PlayerId,MLBAMID,AB,H,1B,2B,3B,BB,IBB,SO,HBP,SF,SH,GDP,CS,BB/K,OPS,Spd,UBR,wGDP,XBR,wSB,wRC,wRAA,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,Chase%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Whiff%,Zone%,Pace,Inn,rSZ,rCERA,rSB,rGDP,rARM,rGFP,rPM,rTS,DRS,ARM,DPR,RngR,ErrR,UZR,UZR/150,FRM,OAA,FRV,Pos,Year,TB,XBH,BatSpd,EV,Barrel%,HardHit%,xBA,xSLG,maxEV,TZ
Sergio Mitre,FLA,27,47,0,0,0,0,0.042553191,0.404255319,0.026315789,0.157894736,0.078947368,0.125,0.105263157,0.1116959065198898,,-46.01691396228024,-0.0129060102626681,-8.923089691904078,5.063124656677246,-0.2251647161884975,Sergio Mitre,1773,429901,38,3,2,1,0,2,0,19,0,0,7,1,0,0.105263157,0.230263157,0.14285714,,,,-0.0129060102626681,-2.839893660043072,-8.651136180852244,-0.8918739557266235,-1.0667500495910645,0.1748760044574737,-9.911999702453612,-0.9684860706329346,0.9931110739707948,,0,-0.8646036386489868,-0.0334569903203481,0.21428571,0.46428571,0.33928571,0.33333333,0.76923077,0.36842105,0.5,,149.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,P,2007,4,1,,,,,,,,
Scott Podsednik,CHW,62,235,2,30,11,12,0.055319148,0.153191489,0.126168224,0.284090909,0.242990654,0.298701298,0.369158878,0.2959803009962106,,72.06395049915453,-1.6265106513164935,-9.859729976821676,-0.5953973531723022,-0.2266808276198049,Scott Podsednik,1095,325392,214,52,33,13,4,13,0,36,4,0,4,9,5,0.361111111,0.667860176,8.16076719066373,-0.7000000476837158,-1.0,,0.073489396367222,22.140237674154353,-6.9159749298915125,-0.444206178188324,-5.045812129974365,4.6016058921813965,-12.63110065460205,-1.2134987115859983,1.1302348375320437,1.618000030517578,2,-0.431118369102478,0.038097234522798,0.221843,0.54111406,0.40149254,0.8,0.88235294,0.13754646999999998,0.56268657,,480.1,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,-2.494976907968521,0.0,5.50104022026062,-1.0517338356003167,1.9543263018131252,-61.20968171200909,0.0,,,LF,2007,79,19,,,,,,,,
Rick Van Den Hurk,FLA,18,27,0,1,0,0,0.037037037,0.444444444,0.0,0.09090909,0.04347826,0.083333333,0.04347826,0.0669660195708274,,-74.9261858611307,-0.006453005131334,-6.138482350421407,2.90860366821289,-0.2281233181393688,Rick Van Den Hurk,5099,462995,23,1,1,0,0,1,0,12,0,0,3,0,0,0.083333333,0.126811593,2.64285714,,,,-0.006453005131334,-2.644841460542091,-5.983214823560127,-0.5387760996818542,-0.5992720127105713,0.0604959987103939,-6.295000076293945,-0.6203176975250244,0.9597111344337464,,0,-0.4877267181873321,-0.0736673100269447,0.16666667,0.53571429,0.39130435,0.33333333,0.6,0.44444444000000005,0.60869565,,81.2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,P,2007,1,0,,,,,,,,
Justin Huber,KCR,8,10,0,2,0,0,0.0,0.2,0.0,0.125,0.1,0.1,0.1,0.0895950675010681,,-64.54697203967372,0.096773498924449,-1.96683223457588,-0.7500768303871155,-0.2313000632787618,Justin Huber,3147,408311,10,1,1,0,0,0,0,2,0,0,0,0,0,0.0,0.2,2.64285714,0.1000000014901161,0.0,,-0.003226502565667,-0.7896856444939054,-2.026120223389474,-0.1131519973278045,-0.1435939818620681,0.0304419994354248,-1.8959999084472656,-0.1846701949834823,0.6264399886131287,0.0299999993294477,1,-0.1901948004961013,0.0095677661678634,0.26666667,0.77777778,0.45833333,0.75,0.57142857,0.36363636,0.375,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0018801200203597,0.0,-0.4604969918727875,0.0171816302463412,-0.4414348793216049,-66.21523189824075,0.0,,,LF,2007,1,0,,,,,,,,
Byung-Hyun Kim,- - -,28,42,0,0,1,0,0.047619047,0.285714285,0.03030303,0.095238095,0.06060606,0.114285714,0.09090909,0.1020538738795689,,-49.917548500926266,-0.0096795076970011,-8.284001935892851,4.524494536221027,-0.2314714448299905,Byung-Hyun Kim,61,218294,33,2,1,1,0,2,0,12,0,0,7,0,0,0.166666666,0.205194804,0.14285714,,,,-0.0096795076970011,-2.8213941905788342,-8.014419421940223,-0.5769540071487427,-0.9661359786987304,0.3891820013523102,-6.8140000104904175,-0.6856561861932278,1.1144901968183971,,0,-0.6234495285898447,0.1057652916214009,0.08333333,0.57894737,0.38709677,1.0,1.0,0.0,0.61290323,,118.1,0.0,0.0,-2.0,0.0,0.0,0.0,-2.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,P,2007,3,1,,,,,,,,
Brandon Fahey,BAL,40,56,0,10,1,2,0.035714285,0.160714285,0.055555556,0.2,0.166666666,0.196428571,0.222222222,0.1879075339862278,,2.383054657315968,0.1379243836272508,-6.71774825108605,2.3945629224181175,-0.232720557831884,Brandon Fahey,4746,454994,54,9,7,1,1,2,0,9,0,0,0,1,1,0.222222222,0.418650793,7.93240320290357,0.4000000059604645,-0.2000000029802322,,-0.0620756193529814,0.1975437034443525,-6.7264899383708325,-0.8009538054466248,-1.184125900268555,0.383171945810318,-9.762999534606934,-0.9265539050102234,0.9505422115325928,0.032600000500679,2,-0.6563117504119873,-0.1863165892124242,0.46875,0.6,0.53731343,0.73333333,1.0,0.11111110999999996,0.52238806,,148.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.2897520065307617,0.08336497843265542,1.7317689657211304,0.17421756009571243,2.279107943177223,91.42056361905166,0.0,,,SS,2007,12,2,,,,,,,,
Rich Hill,CHC,32,67,0,0,5,0,0.014925373,0.492537313,0.031746032,0.266666666,0.126984126,0.140625,0.158730158,0.1342792576178908,,-35.64640765656995,-0.0225855179596692,-11.822224855987166,7.217645645141602,-0.2333792858991646,Rich Hill,4806,448179,63,8,6,2,0,1,0,33,0,0,3,1,0,0.03030303,0.299355158,0.14285714,,,,-0.0225855179596692,-2.778696888457794,-11.062808567058106,-1.0408519506454468,-1.6128519773483276,0.5720000267028809,-10.815999984741213,-1.0599102973937988,1.0026031732559204,,0,-1.031204104423523,-0.0069453632919189,0.52307692,0.71212121,0.61832061,0.44117647,0.61702128,0.45679011999999997,0.50381679,,195.0,0.0,0.0,-1.0,0.0,0.0,0.0,-2.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,P,2007,10,2,,,,,,,,
Brayan Peña,ATL,16,33,1,2,3,0,0.0,0.09090909,0.090909091,0.206896551,0.212121212,0.212121212,0.303030303,0.2234899166858557,,26.610328173790247,-0.8523961235769093,-3.996772459423508,0.508687436580658,-0.2339848824805941,Brayan Pena,3231,430910,33,7,6,0,0,0,0,3,0,0,0,2,1,0.0,0.515151515,1.8746962683834512,-0.0999999940395355,-0.3000000119209289,,-0.4523961176164448,1.101722093118016,-2.978512017237361,-0.641382098197937,-1.139204025268555,0.4978220164775848,-4.191999912261963,-0.4226388037204742,1.3382529020309448,1.883424997329712,8,-0.4318039119243622,-0.0474643169915398,0.34782609,0.71428571,0.52272727,0.875,0.86666667,0.13043477999999997,0.47727273,,59.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,C,2007,10,1,,,,,,,,
Rocco Baldelli,TBD,35,150,5,16,12,4,0.06,0.233333333,0.153284671,0.237113402,0.204379562,0.268456375,0.357664233,0.2747448122984654,,62.1113727961067,1.4766208855435252,-5.650874749583615,-1.9467885494232176,-0.2348513601426088,Rocco Baldelli,1656,408306,137,28,17,6,0,9,1,35,3,0,1,1,1,0.257142857,0.626120608,4.608131051742417,0.7000000476837158,0.5,,0.2766208378598094,11.45919248106568,-7.087326202367855,-1.1049740314483645,-3.2023682594299316,2.0973939895629883,-6.647900104522705,-0.6344419121742249,1.0484038591384888,,0,-0.7370938658714294,-0.3168645126835305,0.37142857,0.73015873,0.54135338,0.42307692,0.7173913,0.38888889000000004,0.47368421,,162.0,0.0,0.0,0.0,0.0,-1.0,1.0,2.0,0.0,2.0,-0.8415399789810181,0.0,-0.0528715997934341,0.2902159988880157,-0.6041959822177887,-2.277286091576452,0.0,,,CF,2007,49,11,,,,,,,,
Kevin Cash,BOS,12,33,0,2,4,0,0.121212121,0.393939393,0.037037037,0.2,0.111111111,0.242424242,0.148148148,0.200949414209886,,8.523405327763415,-0.5225855179596692,-4.308412480268981,0.7030178308486938,-0.2403366867770711,Kevin Cash,1593,408211,27,3,2,1,0,4,0,13,1,1,0,2,0,0.307692307,0.39057239,1.30357142125,-0.199999988079071,-0.3000000119209289,,-0.0225855179596692,0.4775526264138708,-3.6026814839415064,-0.3864979445934295,-0.549701988697052,0.1632039994001388,-2.6419999599456787,-0.2534880042076111,0.7406969666481018,,0,-0.4425074160099029,-0.0792956451562042,0.20833333,0.53658537,0.35955056,0.4,0.77272727,0.34375,0.46067416,,82.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,C,2007,4,1,,,,,,,,
Ted Lilly,CHC,34,77,0,5,5,1,0.012987012,0.415584415,0.01369863,0.243902439,0.136986301,0.148648648,0.150684931,0.135516989070016,,-34.84645224581755,0.1677349773235619,-13.313071790377204,8.294906616210938,-0.2415136792038805,Ted Lilly,833,150404,73,10,9,1,0,1,0,32,0,0,3,1,0,0.03125,0.299333579,4.993230754636491,,,,0.1677349773235619,-3.113454997299765,-12.634001254795646,-1.4321799278259275,-1.6804540157318115,0.2482739835977554,-17.979000091552734,-1.6975414752960205,0.8804821968078613,,0,-1.439424991607666,-0.1871609098656579,0.38181818,0.47945205,0.4375,0.47619048,0.77142857,0.33928570999999996,0.5703125,,207.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,P,2007,11,1,,,,,,,,
Cesar Izturis,- - -,110,337,0,31,16,3,0.056379821,0.056379821,0.057324841,0.274576271,0.257961783,0.302395209,0.315286624,0.2764090428869408,,57.97907534706674,-1.1669110136572272,-19.55265206487943,5.94856184720993,-0.2415682203790201,Cesar Izturis,656,285131,314,81,65,14,2,19,2,19,1,0,3,7,3,1.0,0.617681833,3.625621650293352,0.5000000074505806,-0.7000000104308128,,-0.9669110106769948,26.20051837346423,-15.467326935316445,-1.0806516408920288,-5.92221999168396,4.841567873954773,-17.04580044746399,-1.677284151315689,0.9251614230166938,0.5577374901622534,16,-1.087800681591034,-0.0802675214349035,0.29100529,0.61052632,0.45118734,0.90909091,0.98275862,0.04093566999999998,0.50131926,,704.2,0.0,0.0,0.0,2.0,0.0,-1.0,-2.0,0.0,-1.0,0.0,1.464826971292496,0.845340058207512,0.18159913644194609,2.491770662367344,7.069957490618632,0.0,,,SS,2007,99,16,,,,,,,,
Eric Hinske,BOS,84,218,6,25,21,3,0.128440366,0.247706422,0.193548387,0.251968503,0.204301075,0.316513761,0.397849462,0.3134740947021378,,83.81317081150942,-0.3484191210009157,-4.773845379058262,-5.249702453613281,-0.2419646777613189,Eric Hinske,1305,400134,186,38,17,12,3,28,2,54,3,1,0,7,0,0.518518518,0.714363223,6.4654216058160205,0.3000000119209289,-1.100000023841858,,0.4515808909200132,23.73871769168974,-3.215556128233661,-1.2281039953231812,-4.350453853607178,3.122349977493286,-6.812000274658203,-0.6894522905349731,0.9792762398719788,0.8168571591377258,14,-0.8476475477218628,-0.4064459810701069,0.25882353,0.61988304,0.4398827,0.54545455,0.8490566,0.24,0.50146628,,459.1,0.0,0.0,0.0,0.0,1.0,1.0,-3.0,0.0,-1.0,0.5137580037117004,-0.3061259984970093,-0.7523899674415588,-1.0715465657413006,-1.616301029920578,-3.492999993091294,0.0,,,1B,2007,74,21,,,,,,,,
Craig Wilson,ATL,24,69,1,6,2,0,0.115942028,0.36231884,0.086206896,0.28125,0.172413793,0.304347826,0.258620689,0.2708841069884922,,57.24155993713147,-0.5580770461820066,-4.3885868393223495,-0.3783102035522461,-0.2427718898467502,Craig Wilson,1015,346852,58,10,7,2,0,8,0,25,3,0,0,0,0,0.32,0.562968515,1.35609243375,-0.800000011920929,0.3000000119209289,,-0.0580770461820066,5.047696012876579,-3.483702581502846,-0.4366359412670135,-1.1588139533996582,0.7221779823303223,-4.937000274658203,-0.4991276860237121,0.9245052337646484,1.006433367729187,6,-0.4189341366291046,-0.0533573392006234,0.23880597,0.6557377,0.4375,0.25,0.775,0.375,0.4765625,,141.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8872680068016052,-0.051011998206377,0.8362560272216797,7.839900255203247,0.0,,,1B,2007,15,3,,,,,,,,
Abraham O. Nunez,PHI,136,287,0,24,16,2,0.104529616,0.167247386,0.047619047,0.289215686,0.234126984,0.318021201,0.281746031,0.2720770128339315,,54.69347545925174,-1.4387610885314643,-18.32093147336527,6.336363077163696,-0.244642300801052,Abraham O. Nunez,1420,119865,252,59,48,10,1,30,5,48,1,0,4,10,0,0.625,0.599767232,3.5935602859835685,-0.8999999165534973,-0.699999988079071,,0.161238816101104,21.282774278810027,-14.202898135492797,-1.9119277000427248,-5.339968204498291,3.428040027618408,-22.20400047302246,-2.190464973449707,0.9533365964889526,0.7009538412094116,26,-1.8640682697296145,-0.1414434321017967,0.22727273,0.6952381,0.45581395,0.76,0.91780822,0.12244898000000004,0.48837209,,629.2,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3064679950475693,4.536823742091656,0.9680302799679338,5.198388749849983,-78.02218987765319,0.0,,,3B,2007,71,11,,,,,,,,
Oscar Robles,SDP,24,33,0,0,2,0,0.06060606,0.121212121,0.0,0.272727272,0.23076923,0.285714285,0.23076923,0.2254421423982691,,35.55435046757003,-0.0225855179596692,-2.783755724823391,-0.8940371200442314,-0.2524925080766444,Oscar Robles,8975,425854,26,6,6,0,0,2,1,4,0,0,5,0,0,0.5,0.516483515,0.14285714,-0.3000000119209289,0.3000000119209289,,-0.0225855179596692,1.155781211059252,-2.924452899296125,0.2320099771022796,-0.4492500126361847,0.6812600493431091,0.2719999551773071,0.0253233592957258,1.3094176054000854,1.393399953842163,15,-0.127381220459938,0.3045668456916915,0.19444444,0.49019608,0.36781609,0.85714286,1.0,0.03125,0.5862069,,43.300000000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.1625809967517852,-1.1698119640350342,0.3629058366641401,-0.9694829583168031,18.840713873505592,0.0,,,2B,2007,6,0,,,,,,,,
Tony Batista,WSN,80,118,2,10,16,0,0.101694915,0.118644067,0.089108911,0.275862068,0.257425742,0.347457627,0.346534653,0.3060737143392148,,82.81844870123535,-2.306474632350728,-4.938742086079307,-1.5758722126483915,-0.2554258204431218,Tony Batista,124,110682,101,26,21,3,0,12,3,14,3,2,0,4,0,0.857142857,0.69399228,0.9067460275,-1.7000000476837158,-0.5,,-0.1064745846670121,12.116638860644438,-2.473289170323275,-0.095634214580059,-2.432314157485962,2.3366799354553223,-2.4720001220703125,-0.2458318769931793,1.2134541273117063,1.4179301261901855,63,-0.3241540491580963,0.2453424876597414,0.25,0.69565217,0.52212389,0.72727273,0.85416667,0.16949152999999995,0.61061947,,130.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-0.0979999974370002,-0.21293999999761581,-0.1812561166007072,-0.49219598621129995,-7.47016136176311,0.0,,,1B,2007,35,5,,,,,,,,
Mike Piazza,OAK,83,329,8,33,44,0,0.054711246,0.185410334,0.139158576,0.318181818,0.275080906,0.313069908,0.414239482,0.3177604269474111,,92.2944630641432,-2.9484405068214983,-6.127770707266559,-7.885802268981934,-0.2565151129558127,Mike Piazza,893,120536,309,85,59,17,1,18,0,61,0,2,0,9,0,0.295081967,0.72730939,1.9125939775,-2.5999998077750206,-0.1000000014901161,,-0.2484406975563615,37.00919523041308,-3.6695024152511406,0.4493581056594848,-6.515187740325928,6.964546203613281,-0.9409997463226318,-0.0840991735458374,1.0963891744613647,2.8368000984191895,12,-0.3684714138507843,0.7783241523915911,0.3166287,0.62601626,0.48012889,0.58992806,0.84090909,0.23713647000000004,0.52846402,,,,,,,,,,,,,,,,,,,,,,2007,128,26,,,,,,,,
Anthony Reyes,STL,27,32,0,1,1,0,0.0,0.3125,0.0,0.125,0.076923076,0.076923076,0.076923076,0.0689192826931293,,-71.62489929156214,-0.006453005131334,-7.136886068790107,3.4472339153289795,-0.2568709319432535,Anthony Reyes,7105,435039,26,2,2,0,0,0,0,10,0,0,6,1,0,0.0,0.153846152,2.64285714,,,,-0.006453005131334,-3.0821780969229327,-7.038768749388753,-0.7704699039459229,-0.8358138799667358,0.0653439983725547,-7.73199987411499,-0.7682182192802429,1.052049994468689,0.2840000092983246,1,-0.6237179040908813,-0.1086331324537546,0.22727273,0.47619048,0.34883721,0.6,0.9,0.19999999999999996,0.48837209,,107.1,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,P,2007,2,0,,,,,,,,
Chase Headley,SDP,8,21,0,1,0,0,0.095238095,0.19047619,0.055555555,0.285714285,0.222222222,0.333333333,0.277777777,0.2907054168837411,,77.73450954685363,-1.219359063077718,-1.8264268583797472,-1.5629607737064362,-0.2630134640862513,Chase Headley,4720,452104,18,4,3,1,0,2,0,4,1,0,0,2,0,0.5,0.61111111,0.5595238025,-0.6000000238418579,-0.6000000238418579,,-0.0193590153940022,1.8855376524671357,-0.710974963213559,-0.1046900227665901,-0.2570099830627441,0.152319997549057,-2.9679999351501465,-0.2941621840000152,0.7193042635917664,1.1644666194915771,3,-0.2580752074718475,0.1125317593573708,0.29166667,0.58823529,0.41463415,0.57142857,0.9,0.23529412000000005,0.41463415,,38.1,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,0.0,0.0,-1.5192099809646606,-0.109483003616333,-1.6286900043487549,-122.15175032615662,0.0,,,3B,2007,5,1,,,,,,,,
Jamie Moyer,PHI,34,83,0,4,2,0,0.024096385,0.313253012,0.02739726,0.191489361,0.123287671,0.146666666,0.150684931,0.1360140927632649,,-33.24504216217299,-0.0290385230910033,-14.38772737452263,8.941263198852539,-0.2639692418863938,Jamie Moyer,1091,119469,73,9,7,2,0,2,0,26,0,0,8,1,0,0.076923076,0.297351597,1.79058440875,,,,-0.0290385230910033,-3.3214400462663365,-13.583847051099555,-1.5205979347229004,-1.837455987930298,0.3168580234050751,-15.729999542236328,-1.5300748348236084,0.9257097840309144,5.878600120544434,1,-1.3545750379562378,-0.2880541758148458,0.225,0.39655172,0.32653061,0.77777778,0.82608696,0.1875,0.59183673,,199.1,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,P,2007,11,2,,,,,,,,
Josh Rabe,MIN,14,31,0,2,2,0,0.0,0.225806451,0.0,0.25,0.193548387,0.193548387,0.193548387,0.1734098080665834,,-5.3281548207319505,0.4806409846059978,-3.614256190514708,-0.1733046770095825,-0.2648601092383686,Josh Rabe,3007,435404,31,6,6,0,0,0,0,7,0,0,0,0,0,0.0,0.387096774,1.60119047125,0.199999988079071,0.3000000119209289,,-0.0193590153940022,-0.267771528946752,-4.100718723523015,-0.3704701364040375,-0.56266188621521,0.1921920031309127,-3.2179999351501465,-0.3174780309200287,0.9308257699012756,1.8808000087738037,1,-0.3653467893600464,-0.0326548006081062,1.0,0.5,0.66666667,1.0,1.0,0.0,0.66666667,,60.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,-3.0,-0.3441070020198822,0.0,0.8255789875984192,0.08596669044345609,0.5674359500408173,-64.40616220235823,0.0,,,LF,2007,6,0,,,,,,,,
Matt Cain,SFG,32,66,2,3,4,0,0.03030303,0.484848484,0.105263158,0.086956521,0.070175438,0.101694915,0.175438596,0.1222592430599665,,-39.98078249274838,-0.0129060102626681,-12.007843417416892,7.109920024871826,-0.265218974076305,Matt Cain,4732,430912,57,4,2,0,0,2,0,32,0,0,7,0,0,0.0625,0.277133511,1.08035714,,,,-0.0129060102626681,-3.4029166869107694,-11.563384907621524,-1.2218259572982788,-1.508836030960083,0.2870100140571594,-12.62399959564209,-1.2298256158828735,0.9516571164131165,,0,-1.057095646858215,-0.2267974026714867,0.23913043,0.61016949,0.44761905,0.18181818,0.66666667,0.44680851,0.56190476,,200.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,P,2007,10,2,,,,,,,,
Brian Barden,- - -,23,37,0,6,0,0,0.054054054,0.189189189,0.028571429,0.214285714,0.171428571,0.216216216,0.2,0.1933969806980442,,6.2833258495596525,-0.2225855060387402,-4.724572390893115,0.7649596985429525,-0.2671006657357662,Brian Barden,4429,449471,35,6,5,1,0,2,0,7,0,0,0,2,0,0.285714285,0.416216216,2.64285714,0.3000000119209289,-0.5,,-0.0225855179596692,0.3009535732049357,-4.273854368708669,-0.2365100234746933,-0.5658519119024277,0.3293419033288955,-1.8350001089274883,-0.1799512859433889,0.7863315594823737,0.6984154031826899,13,-0.152407394722104,-0.148369066075658,0.34,0.69047619,0.5,0.41176471,0.86206897,0.30434783,0.45652174,,56.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0889090020209551,0.005269229441182688,0.487310019772849,0.5814894017530605,8.037461196571321,0.0,,,SS,2007,7,1,,,,,,,,
Geronimo Gil,COL,5,16,0,1,0,0,0.0625,0.3125,0.0,0.111111111,0.071428571,0.133333333,0.071428571,0.1071456313133239,,-56.999683890120856,-0.306453017052263,-3.5678554755973084,0.300068587064743,-0.2672575011497237,Geronimo Gil,142,282594,14,1,1,0,0,1,0,5,0,0,1,1,0,0.2,0.204761904,2.64285714,-0.1000000089406967,-0.2000000029802322,,-0.006453005131334,-1.0278640693391128,-3.006159395572023,-0.0274740029126405,-0.2226719856262207,0.1951979845762252,-2.881999969482422,-0.2599585950374603,0.8106499910354614,0.7070000171661377,1,-0.186540201306343,0.1526488755597685,0.38461538,0.82608696,0.66666667,0.4,0.78947368,0.29166667,0.63888889,,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,C,2007,1,0,,,,,,,,
Brandon Wood,LAA,13,33,1,2,3,0,0.0,0.363636363,0.121212121,0.2,0.151515151,0.151515151,0.272727272,0.1800237135453657,,-1.995930354625248,0.1903204952832311,-4.030857004446734,0.1373056322336197,-0.2684488472642548,Brandon Wood,6592,457420,33,5,3,1,0,0,0,12,0,0,0,0,0,0.0,0.424242423,1.08035714,0.0,0.2000000029802322,,-0.0096795076970011,-0.1019013337677454,-4.182135444123123,-0.5834560394287109,-0.6563979983329773,0.0729420185089111,-3.972000122070313,-0.3898484110832214,0.8248967528343201,0.0375999994575977,2,-0.5299409031867981,-0.1773670567778565,0.34693878,0.71666667,0.55045872,0.70588235,0.65116279,0.33333333,0.55045872,,81.1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.2304639965295791,-0.0234986022114754,-0.2308389330282808,-0.023873999714851407,15.684749465435743,0.0,,,3B,2007,9,2,,,,,,,,
Kevin Mahar,TEX,7,18,0,2,1,0,0.0,0.388888888,0.055555556,0.272727272,0.166666666,0.166666666,0.222222222,0.1691871484120687,,-12.68808092792289,-0.1064530140720307,-2.650278528643617,-0.7772442474961281,-0.2736203472446778,Kevin Mahar,7164,458917,18,3,2,1,0,0,0,7,0,0,0,1,0,0.0,0.388888888,2.64285714,0.2000000029802322,-0.3000000119209289,,-0.006453005131334,-0.2192601039575726,-2.4448423459695965,-0.2580139935016632,-0.4404959976673126,0.1824820190668106,-2.299000024795532,-0.223977506160736,1.035688877105713,,0,-0.1107567995786666,-0.1383662712635122,0.66666667,0.42857143,0.5,0.5,0.5,0.5,0.7,,40.1,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-2.0,-0.5968030095100403,0.0,-0.27710629254579544,0.0480821710079908,-0.8258267268538475,-30.12622594833374,0.0,,,CF,2007,4,1,,,,,,,,
Josh Fogg,COL,30,63,0,3,1,0,0.015873015,0.301587301,0.0,0.205882352,0.132075471,0.148148148,0.132075471,0.129312750365999,,-42.67290339461582,-0.0258120205253362,-11.695726738375562,6.786741733551025,-0.2759624689616569,Josh Fogg,989,150319,53,7,7,0,0,1,0,19,0,0,9,2,0,0.052631578,0.280223619,1.86160714,,,,-0.0258120205253362,-2.8753573103518657,-10.66489515739395,-1.1601121425628662,-1.3862080574035645,0.2260960042476654,-13.58199977874756,-1.2689213752746582,0.94475257396698,,0,-1.1091469526290894,-0.1188064549933949,0.24324324,0.53846154,0.39473684,0.44444444,0.80952381,0.30000000000000004,0.51315789,,165.2,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,P,2007,7,0,,,,,,,,
Danny Putnam,OAK,11,31,1,3,2,0,0.096774193,0.354838709,0.107142857,0.3125,0.214285714,0.29032258,0.321428571,0.2778360632158095,,65.58124806730493,0.2741879913955927,-1.0639276368545632,-2.8565220534801483,-0.2778245539946525,Danny Putnam,8062,456035,28,6,5,0,0,3,0,11,0,0,0,0,0,0.272727272,0.611751151,1.08035714,0.0,0.3000000119209289,,-0.0258120205253362,2.4486451266331337,-1.38430206794313,-0.2657859623432159,-0.5104479789733887,0.2446619868278503,-1.687999963760376,-0.1683978736400604,0.8027293682098389,,0,-0.2195334881544113,-0.1115693378652014,0.30769231,0.6,0.46428571,0.75,0.66666667,0.30769230999999997,0.53571429,,81.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-2.0,-0.17652699351310736,0.0,-2.4005600810050964,-0.1782740992493928,-2.755355983972549,-39.8996997624636,0.0,,,CF,2007,9,1,,,,,,,,
