Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Chase%,Whiff%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
Jamey Wright,715,124604,- - -,0.0716672423295676,,-0.33999999999999997,4.165715329976246,,4.226414142795557,4.541813396762996,91.9996566772461,,0.1124498,0.10040161,0.01204819,58.1,46,0,,,,0.611702127,0.4628572588862495,0.2736842105263158,0.63451777,0.063829787,0,0.248868778280543,1.3714289152185173,105.74559811507044,104.17328022402071,4.250919209981492,0.20665083,,0.10410958999999997,,0.1255459934473037,0.0232844000188105,28,25,3,3,0,0,0
Brad Mills,4420,502166,TOR,0.0681561073288321,,-0.02,5.641791847825669,,4.510678451144663,5.096336006547954,,,0.18367347,0.13265306,0.05102041,22.1,7,3,,,,0.409090909,0.8059702639750956,0.28125,0.64102564,0.0625,0,0.238095238095238,1.4776121506210087,135.11400359831072,107.23275936202138,4.765320218324934,0.21808511,,0.17834395000000003,,0.1515979915857315,0.1701301089024012,18,13,1,2,1,0,0
Jake McGee,7550,459429,TBR,0.0658056735992431,,0.12,1.8000012016304408,,2.4778420257565688,3.2105865813335503,93.97240876498287,,0.3,0.15,0.15,5.0,8,0,,,,0.545454545,0.0,0.1818181818181818,0.8,0.0,0,0.1176470588235294,1.000000667572467,45.62426487509871,60.64599088837039,3.245149285528064,0.10810811,,0.23333333,,0.0045760078355669,-0.1617185988050701,6,3,0,0,0,0,0
Steve Cishek,6483,518553,FLA,0.0621916987001895,,0.16,0.0,,2.3855346832049635,3.794657991226128,93.03653390066964,,0.2,0.06666667,0.13333333,4.1,3,0,,,,0.454545454,0.0,0.0909090909090909,1.0,0.0,0,0.0714285714285714,0.4615384953967237,0.0,60.89058921270277,3.4116292780544635,0.34482759,,0.18181818000000005,,0.0054660006426274,-0.172019884303194,3,1,0,0,0,0,0
Alfredo Figaro,8404,451628,DET,0.0615519732236862,,-0.38,6.749998975883986,,4.918751237904773,5.69771490703155,93.74824390076756,,0.07246377,0.11594203,-0.04347826,14.2,8,1,,,,0.358490566,0.6136362705349078,0.3090909090909091,0.56910569,0.05,0,0.2950819672131147,1.7727270037675116,160.182671124656,117.38865970675651,5.892759045983004,0.22131148,,0.09615384999999999,,-0.3664500117301941,0.1236347449836876,5,8,0,1,0,0,0
Robert Coello,1149,445193,BOS,0.0590148419141769,,0.03,4.764706416938604,,3.960195466473865,5.899812330491532,90.28686242816092,,0.19230769,0.19230769,0.0,5.2,6,0,,,,0.125,0.0,0.25,0.66666667,0.0,0,0.1904761904761904,1.588235472312868,109.62333315848396,96.14704328354512,5.789838929109303,0.30357143,,0.24390244000000005,,0.0629920214414596,0.3562904860906636,5,5,0,0,0,0,0
Logan Ondrusek,3677,446185,CIN,0.0560976415872573,,0.39,3.681820496056175,,4.32216139024496,4.186553251495176,93.40848721590908,,0.1625,0.08333333,0.07916667,58.2,60,0,,,,0.480446927,1.0738643113497175,0.2413793103448276,0.74324324,0.102941176,0,0.2227272727272727,1.1761371029068337,89.71584502928594,104.82792464453016,3.966912406346363,0.31808279,,0.23185012000000005,,0.2075420916080474,0.1558458065605448,39,20,0,7,0,0,0
Sergio Mitre,1773,429901,NYY,0.0552753321826458,,0.67,3.3333335688084897,,4.6889536512241525,4.202392984756978,90.56295340401786,,0.13615023,0.07511737,0.06103286,54.0,27,3,,,,0.509090909,1.1666667490829714,0.2264150943396226,0.7421875,0.132075471,1,0.2205128205128205,1.092592669776116,78.38705981125646,108.30756066550086,4.124939392352284,0.20754717,,0.15929203999999997,,-0.4688598737120628,-1.817709151436554,29,16,2,7,0,0,0
Josh Roenicke,3241,502158,TOR,0.0548401735723018,,-0.27,5.6842128087948485,,4.235737628091592,4.837043249223438,94.15937356387867,,0.1978022,0.14285714,0.05494506,19.0,16,0,,,,0.508771929,0.473684400732904,0.2982456140350877,0.56962025,0.05,0,0.2368421052631578,1.6315796025244471,136.12993364813036,100.64922591381855,4.3295114617493695,0.245,,0.19871795000000003,,-0.0806479901075363,0.0074980035137139,18,13,2,1,0,0,0
Chris Smith,4544,434672,MIL,0.0534240677952766,,-0.01,5.40000514984622,,1.5778409957872102,1.9442133783957505,89.28754534040179,,0.28571429,0.07142857,0.21428571,3.1,3,0,,,,0.555555555,0.0,0.4444444444444444,0.6,0.0,0,0.3076923076923077,1.5000014305128389,134.00496173211516,39.291827488354755,1.946920717654207,0.43589744,,0.3030303,,-0.0366499833762645,-0.2534450353245055,4,1,0,0,0,0,0
Jeremy Accardo,6428,435618,TOR,0.0523184649646282,,-0.23,8.10000077247627,,3.977842512130746,5.076958716576462,94.00500329748375,,0.08823529,0.08823529,0.0,6.2,5,0,,,,0.444444444,0.0,0.4444444444444444,0.625,0.0,0,0.4,2.2500002145767417,193.9850960542732,94.47385659906004,4.737017106321212,0.28125,,0.11428570999999998,,-0.4274680018424988,-0.4095706275130531,3,3,1,0,0,0,0
Cory Luebke,1984,458537,SDP,0.0507117589004337,,0.11,4.07547096477887,,4.436332747893006,3.4730681283450213,91.25955245743936,,0.23684211,0.07894737,0.15789474,17.2,4,3,,,,0.5,1.5283016117920765,0.2916666666666667,0.80808081,0.166666666,0,0.2463768115942029,1.3018865581932504,109.90890238382914,114.93078450163648,3.32472648069155,0.26380368,,0.25203252,,-0.0086000044902903,-0.0012113665345054,18,6,1,3,1,0,0
Enerio Del Rosario,4204,491688,- - -,0.0495035834610462,,-0.09,4.500000429153483,,3.7778424930572574,4.754834674786782,,,0.07843137,0.07843137,0.0,10.0,11,0,,,,0.552631578,0.0,0.4047619047619047,0.68181818,0.0,0,0.3695652173913043,2.1000002002716256,111.75889078039135,92.0003100029167,4.4509236829622,0.31168831,,0.08571428999999997,,-0.8119159923517145,-0.4532479859629769,4,4,1,0,0,0,0
Vinnie Pestano,4782,502260,CLE,0.0486150830984115,,0.06,3.6,,2.877842426300049,4.099082536995411,92.51203469669116,,0.34782609,0.2173913,0.13043478,5.0,5,0,,,,0.3,0.0,0.4,0.77777778,0.0,1,0.2222222222222222,1.8,89.8006282459198,69.84299651309101,3.987619610435353,0.25925926,,0.40909091,,0.0776759982109069,0.2156015679003706,8,5,0,0,0,0,0
Jared Burton,8346,454537,CIN,0.0478553622961044,,0.14,0.0,,2.477842369079585,3.943330641673872,90.5432603624132,,0.1,0.0,0.1,3.1,4,0,,,,0.444444444,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,60.38858936771305,4.054009285528064,0.40740741,,0.27272726999999997,,0.0764220207929611,0.0555495096440731,1,0,0,0,0,0,0
Matt Albers,4300,458006,BAL,0.0477062724530696,,0.33,4.519824396185436,,4.240838177365307,4.3397827864647605,93.48032014266305,,0.14893617,0.10334347,0.04559271,75.2,62,0,,,,0.5625,0.7136564836082269,0.3025210084033613,0.69128788,0.085714285,0,0.2662116040955631,1.4801764104466928,106.17128494257868,97.77519980131054,4.10597775560547,0.29798658,,0.17850637999999996,,0.3284299969673157,-0.1520353659589439,49,34,2,6,0,0,0
Michael Bowden,4440,476601,BOS,0.0447215996682643,,0.09,4.695651395109194,,3.8604509921515815,4.235597204588533,91.95451570680628,,0.1969697,0.06060606,0.13636364,15.1,14,0,,,,0.285714285,1.1739128487772983,0.3829787234042553,0.75471698,0.076923076,0,0.3225806451612903,1.5652171317030648,108.03455916028751,93.70541343519282,3.727133954655413,0.234375,,0.20161289999999998,,-0.5065439939498901,-0.99974272835934,13,4,0,2,0,0,0
Jeremy Jeffress,9490,502026,MIL,0.0399961769580841,,0.12,2.7,,3.277842426300049,4.376958525925875,96.06194911858974,,0.19047619,0.14285714,0.04761905,10.0,10,0,,,,0.535714285,0.0,0.2857142857142857,0.71428571,0.0,0,0.2222222222222222,1.4,67.00241696751245,80.87717432335454,4.33608170576316,0.25961538,,0.16000000000000003,,-0.2320439964532852,-0.5000668919447573,8,6,0,0,0,0,0
Brad Kilby,9823,489020,OAK,0.039735309779644,,0.16,2.160000082397464,,4.277842472076418,3.20952581729158,90.12044270833331,,0.25,0.0,0.25,8.1,5,0,,,,0.166666666,2.160000082397464,0.2272727272727272,1.0,0.142857142,0,0.21875,0.8400000320434583,53.60449257255696,104.82732287713496,3.002333660528064,0.39130435,,0.31168830999999997,,0.0019179884111508,-0.1937847053455071,8,0,0,2,0,0,0
Jesse Litsch,3688,446209,TOR,0.0381905473768711,,-0.03,5.7857150739554095,,5.434985604578179,5.238337450999621,90.10035414640078,,0.07920792,0.07425743,0.0049505,46.2,9,9,,,,0.44047619,1.350000183922929,0.2839506172839506,0.66445183,0.104477611,0,0.2864864864864865,1.457143055662844,138.56078855913282,129.3655477688856,5.404011027003474,0.22807018,,0.15853658999999998,,-0.4720240235328674,-0.0752969458198301,16,15,2,7,3,0,0
Chan Ho Park,1267,120221,- - -,0.0378633290529251,,-0.29,4.664922630580341,,4.318680432414012,3.900435849329795,91.92520532852564,,0.18705036,0.06834532,0.11870504,63.2,53,0,,,,0.487437185,1.272251626521911,0.2871794871794871,0.64516129,0.121621621,0,0.25390625,1.3193720571338337,112.9437179312844,103.29420145600687,3.47088396438773,0.27490775,,0.24468084999999995,,-0.6920939385890961,-0.791570119420046,52,19,3,9,0,0,0
Daniel Schlereth,8739,519259,DET,0.0375926606357097,,0.3,2.892857832568197,,4.202842694521014,4.183880671675255,93.09773961509148,,0.2183908,0.11494253,0.10344828,18.2,18,0,,,,0.482142857,0.964285944189399,0.3272727272727272,0.85106383,0.095238095,1,0.2631578947368421,1.607143240315665,68.649742979253,100.18970109589472,3.71996772623489,0.35064935,,0.19999999999999996,,0.2889119982719421,0.2984182741398152,19,10,1,2,0,0,0
Tyson Ross,7872,475115,OAK,0.036530777812004,,-0.34,5.491524802374862,,4.298181271272241,4.000747160509653,94.20840973107993,,0.18934911,0.1183432,0.07100592,39.1,26,2,,,,0.530973451,0.9152541337291435,0.3097345132743362,0.65543071,0.121212121,1,0.261744966442953,1.4999998302783188,136.28258761647035,105.32952721672244,4.007230630820173,0.27371274,,0.23666666999999997,,-0.5474518984556198,-0.3681636597178048,32,20,0,4,0,0,0
Romulo Sanchez,4170,454972,NYY,0.0350566618144512,,0.17,0.0,,2.8470733309637777,3.974371233097924,95.59739332932692,,0.29411765,0.17647059,0.11764706,4.1,2,0,,,,0.333333333,0.0,0.1111111111111111,1.0,0.0,0,0.0714285714285714,0.923076381345085,0.0,65.46663264685952,3.8608856143428394,0.36538462,,0.21875,,0.0089100003242492,-0.0520892151879284,5,3,0,0,0,0,0
Cristhian Martinez,5337,450852,ATL,0.0319973789155483,,-0.05,4.846153846153846,,3.577842426300049,3.0642286695539953,,,0.2,0.05454545,0.14545455,26.0,18,0,,,,0.585365853,1.0384615384615383,0.3164556962025316,0.67114094,0.142857142,0,0.2692307692307692,1.3076923076923077,120.84364860632016,90.65394035346831,2.732911760038729,0.27567568,,0.21782177999999996,,0.0046521355397999,0.0529095675347901,22,6,0,3,0,0,0
Carlos Torres,7624,448614,CHW,0.0305017977952957,,-0.24,8.560979891080802,,5.053453170395619,4.759476583806698,,,0.18309859,0.12676056,0.05633803,13.2,5,1,,,,0.285714285,1.3170738293970463,0.4468085106382978,0.65068493,0.111111111,0,0.3709677419354839,2.3414645855947493,197.5487133924095,115.3815996233941,4.608835333953591,0.24242424,,0.21367521,,-0.273927993606776,-0.2343941096184186,13,9,0,2,0,0,0
Hunter Jones,4656,491220,FLA,0.0276616290211677,,0.08,0.0,,3.077842426300049,3.810586772237051,87.81797281901042,,0.42857143,0.14285714,0.28571429,1.2,3,0,,,,0.5,0.0,0.0,1.0,0.0,0,0.0,0.6000002288819233,0.0,78.3537772600649,2.047737033228308,0.33333333,,0.375,,-0.0114320004358887,-0.1074559573794178,3,1,1,0,0,0,0
Javier Vazquez,801,134320,NYY,0.0264219567179679,,-0.57,5.319915264986158,,5.556655990630517,4.690113522879065,89.82138130706863,,0.17715959,0.09516837,0.08199122,157.1,31,26,,,,0.355236139,1.8305084782748071,0.2685589519650655,0.71899012,0.139737991,0,0.2536824877250409,1.3983050875710332,125.10374598253864,128.48974788755658,4.483134607635583,0.29220779,,0.19051512999999998,,-1.644407883286476,0.4040445963928918,121,65,7,32,10,0,0
Russ Springer,1652,122620,CIN,0.0260547567158937,,-0.02,5.400002059937309,,1.8778419685362024,4.07607500634721,90.07987919560183,,0.14285714,0.0,0.14285714,1.2,2,0,,,,0.166666666,0.0,0.3333333333333333,0.5,0.0,0,0.2857142857142857,1.2000004577638466,131.58320686358874,45.931427314955016,4.3319411314629415,0.23076923,,0.125,,0.025623969733715,0.1246924266674428,1,0,0,0,0,0,0
Andy Oliver,10257,501989,DET,0.0244993846863508,,-0.72,7.36363317158735,,5.25965966232593,4.81919451947555,93.76055259844324,,0.17647059,0.12745098,0.04901961,22.0,5,5,,,,0.43283582,1.2272721952645582,0.3484848484848485,0.51630435,0.125,0,0.2988505747126437,1.7727265042710283,174.74468289863884,125.57863024964276,4.798160735673158,0.1865285,,0.14534884000000003,,-0.7811180949211121,0.0357183443255466,18,13,2,3,2,0,0
Ron Mahay,290,118158,MIN,0.0236735846847295,,0.37,3.441178401037329,,4.2249018933124916,3.678052298491771,89.47804981694561,,0.17730496,0.05673759,0.12056738,34.0,41,0,,,,0.424528301,1.3235301542451263,0.2718446601941747,0.76470588,0.131578947,0,0.2481203007518796,1.2058830294233376,82.55665187164442,102.54816410776208,3.513843626380989,0.25704225,,0.21138210999999996,,-0.5615159869194031,-1.5422917007027095,25,8,0,5,0,0,0
Royce Ring,4350,429721,NYY,0.0216541234403848,,-0.18,15.428554612781404,,3.934984349232349,4.458372397654088,,,0.16666667,0.16666667,0.0,2.1,5,0,,,,0.714285714,0.0,0.375,0.2,0.0,0,0.3,2.14285480733075,362.8196843394932,90.7707292874828,4.439571504743341,0.07407407,,0.09090909000000003,,-0.2305499911308288,-0.196148502098553,2,2,0,0,0,0,0
Vin Mazzaro,5231,476570,OAK,0.0214067548513412,,-0.26,4.267030349749718,,5.129613724742921,4.548076146988379,92.31006519214527,,0.14711359,0.09310987,0.05400373,122.1,24,18,,,,0.42893401,1.3978202869869767,0.2805194805194805,0.71891192,0.131944444,0,0.2629399585921325,1.446866612846169,105.89443887250032,125.8592046173735,4.650771328587997,0.25901328,,0.16778523,,-1.211245983839035,-0.4807575079263722,79,50,4,19,12,0,0
Jon Link,3894,456899,LAD,0.0211947709321975,,-0.09,4.153846458570514,,3.5393809216967727,3.962117914103122,92.15878758285984,,0.1,0.1,0.0,8.2,9,0,,,,0.548387096,0.0,0.375,0.5625,0.0,0,0.3333333333333333,1.846153981586895,108.42289034194148,90.32706488059608,4.063704285528064,0.23188406,,0.13559321999999996,,-0.0653219819068908,0.0243859088225293,4,4,0,0,0,0,0
Gregory Infante,9119,500872,CHW,0.0210666935890913,,0.17,0.0,,3.506413913259709,5.076579983786182,96.30751772280092,,0.26315789,0.21052632,0.05263158,4.2,5,0,,,,0.4,0.0,0.2,1.0,0.0,0,0.1333333333333333,1.28571446087898,0.0,79.83106559892012,4.834033490043169,0.24444444,,0.28205128,,0.0177960004657506,0.1372856323665045,5,4,0,0,0,0,0
Edgmer Escalona,8574,467850,COL,0.0209028180688619,,0.17,1.5,,4.411175759633383,6.853655981024107,92.91287434895834,,0.07692308,0.15384615,-0.07692308,6.0,5,0,,,,0.3,0.0,0.2,0.875,0.0,0,0.1818181818181818,1.3333333333333333,32.846309601716335,103.64279015323504,6.7950415924988326,0.20930233,,0.15384615000000001,,0.0201639663428068,-0.0644753268498843,2,4,0,0,0,0,0
Greg Holland,7196,518813,KCR,0.0196194257587194,,-0.2,6.750000919614645,,3.988556836089326,3.404013321415521,96.05235460069444,,0.26436782,0.09195402,0.17241379,18.2,15,0,,,,0.345454545,1.4464287684888524,0.3773584905660377,0.59701493,0.130434782,0,0.2911392405063291,1.6607145119686824,162.12302685664065,96.6628700419896,2.9960773756719807,0.2962963,,0.25694444000000005,,-0.6675180196762085,-1.4545377081587048,23,8,0,3,0,0,0
Mike Ekstrom,7488,455091,TBR,0.0187698788940906,,0.19,3.306122706364434,,3.8737608556100054,4.920538174841511,91.372535585733,,0.14705882,0.13235294,0.01470588,16.1,15,0,,,,0.382978723,0.0,0.2553191489361702,0.73913043,0.0,0,0.2105263157894736,1.2857143858083908,83.79962076031883,95.2647241036866,4.8666001554691025,0.26896552,,0.17796610000000002,,-0.1793460249900818,-1.1548932575979132,10,9,2,0,0,0,0
Andy Marte,3203,429708,CLE,0.0173529386520385,,0.03,0.0,,1.077842426300049,1.077842426300049,,,0.33333333,0.0,0.33333333,1.0,1,0,,,,0.5,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,25.660427476879473,0.6180159560487306,0.375,,0.16666667000000002,,6.39999998384e-05,,1,0,0,0,0,0,0
Joe Inglett,7254,446928,MIL,0.0160119514912366,,0.03,0.0,,3.077842426300049,5.520322647690773,54.53734842936198,,0.0,0.0,0.0,1.0,1,0,,,,0.333333333,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,75.98478469489937,6.827015950335397,0.66666667,,0.0,,0.0001820000034058,,0,0,0,0,0,0,0
Russ Ortiz,1124,133460,LAD,0.0155068505555391,,-0.35,10.285710081763916,,3.5064136797068786,4.902116092910631,90.8943098201308,,0.17142857,0.14285714,0.02857143,7.0,6,0,,,,0.416666666,0.0,0.4166666666666667,0.46666667,0.0,0,0.3333333333333333,2.142856267034149,268.4755990398049,89.49241926032553,4.715472543220056,0.2195122,,0.22222222000000003,,-0.2678259909152984,-0.0475399353572223,6,5,0,0,0,0,0
Chris Jakubauskas,7831,499856,PIT,0.0144415684044361,,-0.15,27.000028163224034,,3.0778424263000494,4.909704503124139,90.7266148158482,,0.0,0.0,0.0,0.2,1,1,,,,0.0,0.0,0.5,0.0,0.0,0,0.5,3.0000031292471148,691.243599905884,78.42965839084964,6.506449402012052,0.5,,0.16666667000000002,,0.005386000033468,0.0239665834399539,0,0,0,0,0,0,0
Juan Rincon,752,346799,COL,0.0138368010520935,,0.02,4.5,,3.077842426300049,3.68846248164773,92.24673316592262,,0.27272727,0.18181818,0.09090909,2.0,2,0,,,,0.5,0.0,0.5,0.8,0.0,0,0.3333333333333333,2.5,98.538928805149,72.51586745995722,3.995555891755179,0.22727273,,0.26086957,,-0.0018680340144783,-0.1050128100896498,3,2,0,0,0,0,0
Matt Palmer,4457,461212,LAA,0.0100187063217163,,-0.14,4.5445535114007205,,4.325366919625737,5.462755336301548,,,0.10828025,0.12738854,-0.01910828,33.2,14,1,,,,0.49137931,0.2673266771412189,0.3135593220338983,0.67708333,0.023809523,0,0.2794117647058823,1.7227719193545217,114.08942312954892,106.17375907486476,5.296083210138294,0.190625,,0.12809917000000004,,-0.2520181462168693,-0.1370466838473613,17,20,1,1,0,0,0
Joe Beimel,979,346847,COL,0.0093672256916761,,0.85,3.400002017552195,,4.588954434101025,4.745691561131229,88.49479166666667,,0.11170213,0.07978723,0.03191489,45.0,71,0,,,,0.431506849,1.0000005933977043,0.2789115646258503,0.7962963,0.084745762,0,0.2658959537572254,1.3555563599391107,74.45167927665307,107.79306744573584,4.678832828472425,0.28134557,,0.20754717,,0.9190820455551147,0.4572885977830654,21,15,0,5,0,0,0
Aaron Miles,1844,425446,STL,0.009033715352416,,0.05,0.0,,3.077842426300049,6.130942703038454,69.6114501953125,,0.0,0.0,0.0,2.0,2,0,,,,0.25,0.0,0.25,1.0,0.0,0,0.25,1.0,0.0,78.8821234053179,7.067974285528063,0.36363636,,0.09090909000000003,,0.0012960000894963,0.0730195172255274,0,0,0,0,0,0,0
César Valdez,9013,491624,ARI,0.0065405666828155,,-0.68,7.64999781131807,,4.727841954231398,4.5269581113305515,88.29330212823275,,0.13402062,0.10309278,0.03092784,20.0,9,2,,,,0.561643835,0.8999997425080083,0.380281690140845,0.56451613,0.111111111,0,0.3372093023255814,1.9499994421006843,179.78662724770672,116.60476332586012,4.321858999976319,0.34391534,,0.24404762000000002,,-0.9009419679641724,-0.3305662801991402,13,10,1,2,0,0,0
Bill Hall,1605,407849,BOS,0.006075398530811,,0.03,0.0,,3.077842426300049,3.077842426300049,87.8745450106534,,0.0,0.0,0.0,1.0,1,0,,,,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,74.54805713107133,-1.7036507144719364,0.0,,0.0,,0.0003000000142492,0.0800000966155025,0,0,0,0,0,0,0
Frank Herrmann,7960,497807,CLE,0.0051279454492032,,0.17,4.0298530406969215,,4.488290990543971,4.601223760677855,94.52206380208334,,0.12698413,0.04761905,0.07936508,44.2,40,0,,,,0.355263157,1.2089559122090765,0.2837837837837837,0.7312253,0.088235294,1,0.2696629213483146,1.2761201295540252,100.52314855369826,109.3728603291882,4.268692788024165,0.26586103,,0.12146893000000003,,-0.1201900914311409,-0.1618883143570333,24,9,2,6,0,0,0
Kevin Cash,1593,408211,HOU,0.0051023862324655,,-0.02,9.0,,3.077842426300049,5.520322647690773,71.007080078125,,0.0,0.0,0.0,1.0,1,0,,,,0.5,0.0,0.5,0.66666667,0.0,0,0.5,3.0,226.3260929979114,76.58496545598321,4.994682621486731,0.0,,0.0,,-0.0001999999949475,,0,0,0,0,0,0,0
Sam Demel,868,451585,ARI,0.0037356026004999,,-0.77,5.351351351351352,,4.104869453327076,3.5693528072656813,93.25258463541668,,0.2,0.07272727,0.12727273,37.0,37,0,,,,0.525423728,1.2162162162162162,0.3245614035087719,0.58333333,0.135135135,2,0.2763157894736842,1.4594594594594594,125.76492626618804,101.33187886418015,3.2256756690863213,0.30294118,,0.23404254999999996,,-0.019856009632349,0.4012756047331992,33,12,1,5,0,0,0
Eddie Bonine,5890,444382,DET,0.0017647966742515,,0.02,4.63235438669268,,4.754313537674543,4.906709602695805,89.8144906409701,,0.08580858,0.07260726,0.01320132,68.0,47,1,,,,0.481781376,0.926470877338536,0.3142857142857143,0.72580645,0.084337349,0,0.302158273381295,1.5588240158394415,109.92933508693976,113.43821488183842,4.752127393297551,0.27165354,,0.10991379000000001,,-1.1361939907073977,-1.1540211261582989,26,22,3,7,0,0,0
