Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Chase%,Whiff%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
Aaron Cook,1571,346871,COL,0.8095444031059742,,-0.52,6.030926886343905,,4.540849964914432,4.370752928174734,89.13784528459821,,0.10884354,0.08390023,0.02494331,97.0,18,17,,,,0.551020408,0.835051415032233,0.3450292397660818,0.65217391,0.1125,0,0.3182957393483709,1.690721383522052,137.44913613619454,110.83441002283728,4.4784963537203195,0.24074074,,0.12749615999999997,,-1.352899856865406,-0.6418826108299753,48,37,5,9,5,0,0
Jesse Crain,4817,430884,CHW,0.8053779006004333,,2.29,2.6173483651171745,,3.698856040548853,3.863501673405504,95.04553036492376,,0.26119403,0.11567164,0.14552239,65.1,67,0,,,,0.333333333,0.9642862397800116,0.26875,0.85674157,0.086419753,1,0.2109704641350211,1.2397965940028723,61.83315327239213,87.23676713979444,3.3398392526449405,0.28472222,,0.2975048,,1.8924440145492551,0.1870208863956455,70,31,0,7,0,0,0
Burke Badenhop,9736,488674,FLA,0.7884808778762817,,0.69,4.099477340423639,,2.946852237114741,3.5516672872285646,90.04652404785156,,0.18478261,0.08695652,0.09782609,63.2,50,0,,,,0.584615384,0.1413612876008151,0.3265306122448979,0.69868996,0.024390243,1,0.2620967741935484,1.3979060662747274,105.85818637009348,77.49652011057975,3.1925346539583317,0.26476578,,0.16169153999999997,,-1.0937039852142334,-1.7679109110519566,51,24,4,1,0,0,0
Octavio Dotel,555,136734,- - -,0.78572928160429,,0.65,3.500001236244921,,3.229090061436327,3.3433352833475,92.16189635711756,,0.28440367,0.07798165,0.20642202,54.0,65,0,,,,0.300751879,1.0000003532128343,0.2290076335877862,0.68669528,0.089552238,3,0.1809045226130653,0.9814818281533376,88.53253438515411,79.77910473433982,2.664509914583451,0.27352941,,0.24105012000000003,,1.1455179154872894,-0.0130349606973469,62,17,2,6,0,0,0
Blake Beavan,338,518444,SEA,0.7772618532180786,,0.73,4.268041237113402,,4.45837597650351,4.451556178650906,90.751953125,,0.1037037,0.03703704,0.06666667,97.0,15,15,,,,0.381231671,1.2061855670103092,0.2801204819277108,0.73724008,0.097014925,0,0.2739018087855297,1.2474226804123711,111.61283931710324,113.99956094439725,4.676734412245277,0.25869894,,0.12429378999999996,,-0.3793140947818756,-0.1040459554927178,42,15,3,13,11,0,0
Matt Lindstrom,4604,434637,COL,0.7718707919120789,,1.04,3.0000004238553117,,3.3031641028055003,3.8139352389886048,96.99927038433908,,0.15929204,0.0619469,0.09734513,54.0,63,0,,,,0.473372781,0.5000000706425519,0.2865497076023391,0.73667712,0.056603773,2,0.2476190476190476,1.222222394904016,68.37215480108486,80.41418782477368,3.604983793889507,0.27272727,,0.18635170999999995,,0.5512199997901917,0.1029418414921348,36,14,2,3,0,0,0
David Huff,4257,453307,CLE,0.7608550190925598,,-0.3,4.0855259056567235,,4.150386172846756,4.668860267620596,91.42473707781728,,0.15859031,0.07488987,0.08370044,50.2,11,10,,,,0.323699421,1.0657893666930582,0.2916666666666667,0.58176101,0.072289156,0,0.2619047619047619,1.421052488924078,101.88923464096464,103.71295902039785,4.544251429165929,0.25301205,,0.15980629999999996,,-0.408421978354454,0.1013074682858899,36,17,0,6,3,0,0
Mark Melancon,4264,453343,HOU,0.7513042688369751,,0.92,2.784753553775637,,3.2540858530001495,3.1401608986523923,93.8203434201847,,0.21359223,0.08414239,0.12944984,74.1,71,0,,,,0.566666666,0.6053812073425298,0.2857142857142857,0.75581395,0.111111111,20,0.2313167259786477,1.2242153304037824,73.56407476184754,83.25559681052292,2.9245272470854307,0.30280374,,0.21936758999999995,,1.153033971786499,0.2493666361895576,66,26,2,5,0,0,0
Rex Brothers,9794,571521,COL,0.734403669834137,,1.01,2.8770504397628707,,2.8778452375888928,2.6494701021416756,95.8263914123062,,0.34302326,0.11627907,0.22674419,40.2,48,0,,,,0.461538461,0.8852462891578065,0.3258426966292135,0.82278481,0.117647058,1,0.2171052631578947,1.3032792590378817,65.57003674859597,69.9605704885689,2.3936851861735473,0.29310345,,0.27355622999999996,,0.4498360157012939,-0.0887557672051219,59,20,0,4,0,0,0
Matt Guerrier,2061,407825,LAD,0.7327996492385864,,0.06,4.070353007209205,,3.432421586502781,4.296156313946052,91.83778877492333,,0.17730496,0.08865248,0.08865248,66.1,70,0,,,,0.396039603,0.5427137342945607,0.270935960591133,0.67602041,0.045977011,1,0.2295719844357976,1.2663320466873085,111.65217326360532,90.18676205101282,3.930286528375417,0.304,,0.25523013000000006,,-1.002906084060669,-0.913281469240799,50,25,0,4,0,0,0
Josh Outman,4004,489189,OAK,0.7271376103162766,,1.01,3.7028569814253895,,3.899671961951744,4.774182200314019,92.70172173345917,,0.13779528,0.09055118,0.04724409,58.1,13,9,,,,0.395721925,0.617142830237565,0.3020833333333333,0.73047859,0.048780487,0,0.2683982683982684,1.4571427936164727,93.40724764509436,98.8102766625968,4.80366470326931,0.2768595,,0.1814059,,-0.0562840104103088,0.522529520919911,35,23,0,4,6,0,0
Jake Westbrook,412,150414,STL,0.7256367802619934,,-0.21,4.663636881174193,,4.252659149248753,4.077437439647629,,,0.12855377,0.09023486,0.03831891,183.1,33,33,,,,0.593495934,0.7854546326188113,0.3127035830618892,0.69071374,0.114285714,0,0.2833787465940054,1.5327274428186526,126.11126773782962,113.4672141941189,4.205748645075024,0.27214786,,0.14671815,,-1.9232138395309448,-0.4676485143244131,104,73,2,16,13,0,0
Drew Storen,6983,519322,WSN,0.7243872284889221,,1.53,2.7477880744238785,,3.317421733305171,3.1375614333448407,95.58634561567165,,0.24422442,0.0660066,0.17821782,75.1,73,0,,,,0.472906403,0.9557523737126534,0.2462311557788944,0.81120944,0.111111111,43,0.2028469750889679,1.0221240663315876,72.15450882059197,86.21860028094856,2.7470685116582385,0.28710938,,0.20886075999999998,,2.8818280696868896,0.548180690069104,74,20,2,8,0,0,0
Doug Davis,1244,150277,CHC,0.7216169238090515,,-0.94,6.503650540491165,,3.857503189952447,4.801170885084786,85.50790759597378,,0.16071429,0.11607143,0.04464286,45.2,9,9,,,,0.427631578,0.3941606388176464,0.360759493670886,0.58194774,0.036363636,0,0.3010204081632653,1.861314127749997,164.25469120336408,99.13205556818718,4.787594918901653,0.21804511,,0.15976331,,-1.0307199954986572,-0.2913384305261938,36,26,2,2,2,0,0
Marc Rzepczynski,6612,519240,- - -,0.7205602824687958,,0.73,3.338710909952069,,3.1382895532681623,3.177910394456365,92.46511590676228,,0.23828125,0.1015625,0.13671875,62.0,71,0,,,,0.648148148,0.4354840317328785,0.2901234567901234,0.69920844,0.09090909,0,0.2212389380530973,1.2258069041369914,84.51607282812499,78.53609049938105,2.7677474979758263,0.30505051,,0.27586206999999996,,-0.3183480352163315,-1.2645961688456115,61,26,4,3,0,0,0
Clay Buchholz,3543,453329,BOS,0.720079243183136,,1.88,3.4838707533885125,,4.343934591751818,4.275823391190004,93.6412560096154,,0.16997167,0.0878187,0.08215298,82.2,14,14,,,,0.505836575,1.08870961043391,0.264,0.78947368,0.101010101,0,0.2375,1.2943547590714264,82.05286640849268,109.46689633042912,4.222860891660728,0.24924012,,0.19392916999999998,,0.7716959714889526,0.4704093929394307,60,31,2,10,6,0,0
Anthony Swarzak,7466,461872,MIN,0.7163728624582291,,1.07,4.323529573460357,,4.035190245116139,4.673987426103607,92.41890551528212,,0.12471655,0.05895692,0.06575964,102.0,27,11,,,,0.382183908,0.7941176767580248,0.2956521739130435,0.69018405,0.062068965,0,0.2713936430317848,1.3431373051339432,105.16225531145793,100.9614673273148,4.508669911370406,0.27722772,,0.12062256999999998,,-0.2940540835261345,-0.0094395901768483,55,26,6,9,8,0,0
Jo-Jo Reyes,5559,457456,- - -,0.7100696265697479,,-0.85,5.566351056832621,,4.9021636536028215,4.577869130147359,90.4826711662711,,0.13572543,0.074883,0.06084243,140.2,29,25,,,,0.405737704,1.3436019792354603,0.3242677824267782,0.6547619,0.116022099,0,0.3003412969283277,1.5924171605753603,133.25985547771887,118.13820868660736,4.586226030081085,0.26296633,,0.14246824000000002,,-2.4224480390548706,0.0699836598826646,87,48,7,21,8,1,0
Josh Lindblom,7882,458676,LAD,0.7095068097114563,,0.63,2.7303376637871697,,2.3512288379331765,3.960367760292648,92.42173468929596,,0.24137931,0.0862069,0.15517241,29.2,27,0,,,,0.277777777,0.0,0.2763157894736842,0.72727273,0.0,0,0.2019230769230769,1.04494404416546,74.89476548235025,61.51609891971649,3.3226159472335532,0.23923445,,0.21028037,,0.5150479674339294,-0.0641435212558828,28,10,2,0,0,0,0
Tom Gorzelanny,6244,452733,WSN,0.7066836357116699,,0.55,4.028571355391523,,4.187291026580361,4.02908663033394,90.33309755067567,,0.21252796,0.0738255,0.13870246,105.0,30,15,,,,0.361842105,1.2857142623589968,0.2919463087248322,0.75833333,0.105633802,0,0.25,1.2857142623589968,105.78675630140356,109.0422864168122,3.6674845942979593,0.30514286,,0.22911391999999997,,-0.3064500093460083,0.6280177757158592,95,33,6,15,6,0,0
J.A. Happ,7410,457918,HOU,0.7063766121864319,,-1.71,5.353944214521512,,4.688499183960586,4.589561548529437,91.15625,,0.19197708,0.11891117,0.0730659,156.1,28,28,,,,0.329741379,1.208955145214535,0.296943231441048,0.65380997,0.102439024,0,0.2561174551386623,1.5351811367803618,141.43368339859708,120.31266465386688,4.567440382367769,0.24588003,,0.17591869000000004,,-2.5437400341033936,-0.0399376522357588,134,83,2,21,11,0,0
Ramon E Ramirez,7986,430673,SFG,0.7048316597938538,,0.58,2.621359902891856,,2.938007622352132,3.467747157220511,92.99404366134752,,0.23404255,0.09219858,0.14184397,68.2,66,0,,,,0.5,0.3932039854337784,0.2771739130434782,0.74873096,0.05,4,0.2134387351778656,1.165048845729714,72.96262211091722,79.27456505316731,3.1257624767319943,0.33606557,,0.29136691000000003,,0.5308719873428345,-0.3897548656966926,66,26,3,3,0,0,0
James McDonald,5523,457428,PIT,0.6995824575424194,,1.03,4.210525940072941,,4.6803568983383075,4.457339922280294,93.67142945954907,,0.18832891,0.10344828,0.08488064,171.0,31,31,,,,0.389105058,1.2631577820218822,0.3021868787276341,0.76956904,0.110091743,0,0.2630792227204783,1.4853799844146207,113.40447257821155,124.689360497442,4.3435535962429865,0.27812284,,0.18299164999999995,,-1.18218994140625,0.9852399247764576,142,78,7,24,15,0,0
Bobby Parnell,9926,458730,NYM,0.6908749938011169,,0.06,3.640450218382893,,3.2107795839402486,3.456537571277117,98.26846301020409,,0.23880597,0.10074627,0.1380597,59.1,60,0,,,,0.506024096,0.6067417030638155,0.327485380116959,0.71942446,0.075471698,6,0.2510460251046025,1.4662924490708875,98.49216659362432,84.84524503346066,3.1751327708217074,0.27659574,,0.22109533000000003,,-2.9681801795959473,-1.5076525953473865,64,27,2,4,0,0,0
LaTroy Hawkins,729,115629,MIL,0.6780082583427429,,0.94,2.4206899099089427,,2.7564207402364227,3.4231503933987177,93.3528791155134,,0.1372549,0.04901961,0.08823529,48.1,52,0,,,,0.61728395,0.1862069161468417,0.296969696969697,0.76791809,0.027777777,0,0.2577319587628865,1.2413794409789451,62.50068427406982,69.07283631487665,3.051528040570824,0.33238636,,0.11878453,,1.4528100490570068,0.7858293230685609,28,10,0,1,0,0,0
Chris Leroux,7645,460092,PIT,0.6763438582420349,,0.45,2.880000439453192,,2.065386139297463,3.221143041320878,94.5102732168079,,0.21818182,0.06363636,0.15454546,25.0,23,0,,,,0.402597402,0.0,0.3333333333333333,0.73529412,0.0,0,0.2549019607843137,1.3200002014160463,77.56867800119734,54.553262898479325,3.020906698104894,0.33816425,,0.20379146999999997,,-0.1121979877352714,-0.4521617105129787,24,7,1,0,0,0,0
Henderson Alvarez,5669,506693,TOR,0.6725373864173889,,1.52,3.534031131282536,,3.9677945874572034,3.3800716625303946,94.55613111413044,,0.15444015,0.03088803,0.12355212,63.2,10,10,,,,0.534653465,1.1308899620104116,0.2814070351758794,0.77160494,0.150943396,0,0.2591093117408907,1.1308899620104116,84.76445048259606,96.30789343993492,3.411811439126649,0.24145299,,0.14093960000000005,,0.0792120844125747,-0.1886546376463404,40,8,4,8,6,0,0
Drew Pomeranz,11426,519141,COL,0.65556800365448,,-0.04,5.399998127331083,,2.5890228007450053,3.616869334714439,90.2113037109375,,0.16883117,0.06493506,0.1038961,18.1,4,4,,,,0.47368421,0.0,0.3275862068965517,0.56,0.0,0,0.2676056338028169,1.3090904551105655,123.06981857455096,62.861804175114834,3.795945799035152,0.19090909,,0.09999999999999998,,0.2307019978761673,0.0759779803575785,13,5,1,0,0,0,0
Jose Veras,2063,407842,PIT,0.6539630889892578,,0.38,3.80281731004498,,3.5042595766764135,3.874250556889241,95.03925193352843,,0.25901639,0.11147541,0.14754098,71.0,79,0,,,,0.372972972,0.760563462008996,0.2637362637362637,0.71770335,0.072289156,1,0.2022471910112359,1.239436752903549,102.42342583679068,93.14526913321856,3.251988585681141,0.24162257,,0.22176591,,-0.0224760584533214,-0.3288135608070152,79,34,4,6,0,0,0
Kevin Millwood,106,119154,COL,0.6470078825950623,,0.83,3.9754604948510006,,4.295325054970375,3.552350064089228,,,0.16216216,0.03603604,0.12612613,54.1,9,9,,,,0.421965317,1.4907976855691252,0.2899408284023668,0.74906367,0.147540983,0,0.2710280373831775,1.2147240400933614,90.60358731891276,104.79982358671911,3.790775940538297,0.27570093,,0.15616438,,0.1784961223602295,0.1378959769994317,36,8,0,9,5,0,0
Rubby De La Rosa,3862,523989,LAD,0.6389894485473633,,0.62,3.708790897848033,,3.866045555960748,3.553585586453198,96.40190363703547,,0.23622047,0.12204724,0.11417323,60.2,13,10,,,,0.477707006,0.890109815483528,0.3057324840764331,0.77023499,0.127659574,0,0.242152466367713,1.4010987836314792,101.73431227993925,101.6854395721417,3.841395788496937,0.23622047,,0.19825707999999997,,-0.1527539193630218,-0.0587997545658863,60,31,0,6,4,0,0
Carlos Marmol,2790,461791,CHC,0.636377215385437,,0.58,4.013514341099578,,3.538899905181806,3.797943739733751,92.60830417471044,,0.30275229,0.14678899,0.1559633,74.0,75,0,,,,0.391566265,0.6081082334999359,0.2951807228915662,0.75,0.074626865,34,0.2,1.3783786625998549,101.3643882974988,90.87721376016714,3.240373047127107,0.23186344,,0.28774423000000005,,-0.8875760436058044,-0.4608437837783553,99,48,9,5,0,0,0
Scott Downs,773,275933,LAA,0.6334125399589539,,1.97,1.341615637954799,,3.286255993161961,3.402254749140525,,,0.16055046,0.06880734,0.09174312,53.2,60,0,,,,0.629629629,0.5031058642330496,0.2181818181818181,0.86345382,0.083333333,1,0.1921182266009852,1.0062117284660992,34.281898194778535,83.1780268744058,3.0779747750813073,0.29672897,,0.17647058999999998,,1.8253519535064695,-0.3953331242718471,35,15,0,3,0,0,0
Alfredo Aceves,5164,469686,BOS,0.6291232705116272,,2.73,2.6052626348269343,,4.034158013071751,4.774847308014029,93.19747403772864,,0.16877637,0.08860759,0.08016878,114.0,55,4,,,,0.396396396,0.6315788205641053,0.2310030395136778,0.80123267,0.053333333,2,0.2014388489208633,1.1052629359871842,61.35970076575716,101.7246975047901,4.124378714985834,0.25956938,,0.16259168999999996,,1.915754109621048,1.2725435369037368,80,42,15,8,1,0,0
Marco Estrada,1118,462136,MIL,0.6283425539731979,,0.36,4.0791369705156955,,3.672868344593875,3.580273362246748,91.87503362187012,,0.23097113,0.07611549,0.15485564,92.2,43,7,,,,0.398406374,1.068345397039825,0.2868525896414343,0.69979716,0.102803738,0,0.2371428571428571,1.2086331764490947,105.32073970369764,92.30269803864267,3.28079040339589,0.28643216,,0.23970588000000004,,-1.2128878831863403,-1.8203757582640403,88,29,2,11,3,0,0
Francisco Liriano,3201,434538,MIN,0.618632142432034,,0.59,5.091812004815351,,4.543996883709246,4.517112548773311,92.49095153808594,,0.18950931,0.12690355,0.06260575,134.1,26,24,,,,0.486075949,0.9379653693080908,0.2898172323759791,0.67235859,0.098591549,0,0.2455795677799607,1.4888339195366522,123.84937467185524,113.5793832574339,4.522458494504239,0.24115226,,0.27539267,,-0.7687358260154724,-0.0029364825311684,112,75,7,14,12,1,1
Joe Blanton,4849,430599,PHI,0.6037140106782317,,0.06,5.008065132395237,,3.630225069887566,3.1518039588788467,90.21154358336976,,0.19444444,0.05,0.14444444,41.1,11,8,,,,0.550387596,1.0887098113902691,0.3615384615384615,0.70909091,0.138888888,0,0.3058823529411765,1.4758066332179205,130.21436404783302,92.99873110388748,3.1942437890952875,0.30111524,,0.19565217000000001,,-0.4284940287470817,0.0171909104547215,35,9,1,5,2,0,0
Jeff Samardzija,3254,502188,CHC,0.6018557548522949,,1.11,2.965909348046506,,3.661749977316743,4.265024884027338,95.80035951327432,,0.22894737,0.13157895,0.09736842,88.0,75,0,,,,0.410480349,0.5113636806976735,0.2532188841201717,0.75,0.053191489,0,0.1969230769230769,1.2954546577674395,74.90631931520699,94.06019384873656,3.845399585742616,0.29498164,,0.23031204000000005,,0.5687099695205688,-0.6477358313914248,87,50,5,5,0,0,0
Ernesto Frieri,5178,457117,SDP,0.6001793146133423,,0.77,2.714286700398291,,3.279354632017958,4.3353171439525156,92.74296967020024,,0.27536232,0.12318841,0.15217391,63.0,59,0,,,,0.24025974,0.4285715842734143,0.3116883116883117,0.81291759,0.035714285,0,0.2188841201716738,1.349206839379267,77.13724493456401,88.10544673846155,3.3942192391471977,0.27735849,,0.23182711,,0.0571757666766643,-0.5722658313137147,76,34,9,3,0,0,0
Tim Byrdak,1995,136263,NYM,0.6001254916191101,,0.01,3.8230118179075463,,3.158129751681428,3.3901063335511066,89.63316761363636,,0.2797619,0.11309524,0.16666667,37.2,72,0,,,,0.381443298,0.716814715857665,0.3163265306122449,0.68273092,0.078947368,1,0.2297297297297297,1.4070807385354165,103.43135993382823,83.44022210851423,3.01523607009004,0.28712871,,0.25806452,,-0.9437841176986694,-1.0165161606686437,47,19,1,3,0,0,0
Zach Duke,3840,435043,ARI,0.5996761322021484,,-0.33,4.93043457817266,,3.9906036370643383,4.267703549882443,87.45163905767747,,0.09467456,0.05621302,0.03846154,76.2,21,9,,,,0.496428571,0.7043477968818085,0.3392857142857143,0.70159858,0.075949367,1,0.3176100628930817,1.565217326404019,123.69004166228557,102.7936817723157,4.435447574601714,0.28431373,,0.14912281000000005,,-0.7614000625908375,-0.5954313439960732,32,19,1,6,3,0,0
Dana Eveland,5508,445968,LAD,0.5988777279853821,,0.56,3.0337075400933746,,3.193925593564826,3.6026383433714817,88.91258808210785,,0.13559322,0.05084746,0.08474576,29.2,5,5,,,,0.554347826,0.3033707540093375,0.2903225806451613,0.75144509,0.05,0,0.2545454545454545,1.1460672929241638,83.21637934048655,83.86241490686626,3.6685207115824614,0.25906736,,0.14358974000000002,,0.183709979057312,-0.2115714393092348,16,6,2,1,2,0,0
Joel Pineiro,1094,334492,LAA,0.5945864859968424,,-1.22,5.128146811209659,,4.425844049485703,4.377797156072368,88.27653353821998,,0.09825674,0.06022187,0.03803487,145.2,27,24,,,,0.48275862,0.9885584214380064,0.3235867446393762,0.66132265,0.1,0,0.3079526226734349,1.5102975883080656,131.03798281433777,111.70949696181214,4.6368717088894815,0.26407767,,0.12077789000000005,,-1.1176140289753675,0.7761633813186288,62,38,2,16,9,0,0
Danny Duffy,3542,518633,KCR,0.5895736217498779,,-0.06,5.639240778632866,,4.819690169892318,4.530794975658502,93.9607657967033,,0.1835443,0.10759494,0.07594937,105.1,20,20,,,,0.375384615,1.2816456315074694,0.3291139240506329,0.70779221,0.114503816,0,0.284688995215311,1.6139241285649617,135.64740817493444,119.81397093862364,4.45251141566777,0.23908046,,0.17927822999999998,,-1.8013399839401243,-0.2038382469916544,87,51,5,15,8,0,0
Bill Bray,8538,435538,CIN,0.5868047475814819,,0.89,2.979311834057113,,3.190903609896145,4.021473898761247,91.8032600308642,,0.2244898,0.08673469,0.1377551,48.1,79,0,,,,0.325581395,0.5586209688857088,0.2461538461538461,0.76305221,0.047619047,0,0.1977401129943503,1.0758626067428465,77.00193990302161,80.51968889694467,3.4403125059452493,0.28132388,,0.24864865000000003,,0.4760959446430206,-0.454664896616686,44,17,2,3,0,0,0
Scott Elbert,7489,455092,LAD,0.5846574306488037,,0.9,2.430001761247004,,2.725386068343959,3.616769171131604,92.30421976132686,,0.24460432,0.10071942,0.14388489,33.1,47,0,,,,0.433333333,0.2700001956941115,0.2921348314606741,0.81280788,0.029411764,2,0.2177419354838709,1.230000891495397,66.65637530628847,71.43785979485962,3.2171586027843406,0.296875,,0.28682171,,0.570095956325531,0.1658016789243205,34,14,1,1,0,0,0
